UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA_count , C_SASA_count , D_SASA_count , E_SASA_count , F_SASA_count , G_SASA_count , H_SASA_count , I_SASA_count , K_SASA_count , L_SASA_count , M_SASA_count , N_SASA_count , P_SASA_count , Q_SASA_count , R_SASA_count , S_SASA_count , T_SASA_count , V_SASA_count , W_SASA_count , Y_SASA_count
P53091, 908, 1001, 0.1638, 7e-06, 6, nan, nucleus, 2.603, , 3.0, 0, 6.0, 11.0, 0, 3.0, 3.0, 1.0, 4.0, 5.0, 1.0, 7.0, 0, 1.0, 7.0, 2.0, 0, 2.0, 1.0, 1.0
P53094, 4, 123, 0.2102, 0.001022, 30, nan, cytoplasm, 3.839, , 3.0, 2.0, 4.0, 3.0, 3.0, 4.0, 1.0, 2.0, 6.0, 8.0, 2.0, 6.0, 5.0, 3.0, 4.0, 9.0, 6.0, 3.0, 0, 3.0
P53094, 156, 462, 0.2102, 0.001022, 30, nan, cytoplasm, 3.07, , 5.0, 0, 11.0, 10.0, 4.0, 13.0, 2.0, 3.0, 16.0, 10.0, 1.0, 12.0, 12.0, 9.0, 4.0, 13.0, 5.0, 2.0, 1.0, 6.0
P53094, 1004, 1135, 0.2102, 0.001022, 30, nan, cytoplasm, 3.728, , 3.0, 0, 3.0, 8.0, 1.0, 3.0, 0, 3.0, 10.0, 13.0, 0, 4.0, 6.0, 3.0, 4.0, 9.0, 8.0, 3.0, 0, 5.0
P53095, 4, 425, 0.4656, 0.001798, 90, False, , 2.689, , 4.0, 1.0, 8.0, 15.0, 1.0, 18.0, 2.0, 1.0, 14.0, 7.0, 1.0, 10.0, 9.0, 9.0, 10.0, 17.0, 6.0, 1.0, 0, 0
P53096, 17, 426, 0.141, 0.003515, 6, nan, nucleus, 2.573, , 3.0, 1.0, 18.0, 15.0, 1.0, 24.0, 3.0, 2.0, 14.0, 3.0, 4.0, 11.0, 6.0, 6.0, 8.0, 12.0, 4.0, 1.0, 0, 3.0
P53100, 10, 364, 0.2569, 3.2e-05, 42, nan, , 2.593, , 6.0, 1.0, 12.0, 18.0, 6.0, 22.0, 2.0, 0, 20.0, 5.0, 0, 8.0, 7.0, 6.0, 13.0, 10.0, 7.0, 1.0, 0, 3.0
P53101, 45, 446, 0.2163, 0.000207, 30, nan, nucleus; cytoplasm, 3.139, , 4.0, 1.0, 12.0, 11.0, 3.0, 24.0, 4.0, 4.0, 21.0, 5.0, 2.0, 9.0, 9.0, 4.0, 8.0, 14.0, 6.0, 8.0, 1.0, 6.0
P53107, 14, 335, 0.5511, 0.000179, 90, nan, nucleus; cytoplasm, 3.017, , 8.0, 0, 16.0, 23.0, 7.0, 15.0, 0, 5.0, 23.0, 14.0, 0, 16.0, 6.0, 7.0, 12.0, 13.0, 11.0, 4.0, 0, 5.0
P53110, 6, 361, 0.7154, 0.041528, 90, True, , 2.622, , 2.0, 1.0, 10.0, 17.0, 2.0, 18.0, 3.0, 1.0, 18.0, 7.0, 2.0, 21.0, 4.0, 4.0, 5.0, 11.0, 4.0, 3.0, 0, 1.0
P53111, 5, 343, 0.3979, 0.002204, 78, True, nucleus; cytoplasm, 2.541, , 6.0, 0, 9.0, 18.0, 1.0, 22.0, 3.0, 2.0, 25.0, 0, 0, 7.0, 6.0, 4.0, 1.0, 7.0, 7.0, 3.0, 0, 2.0
P53114, 77, 238, 0.2167, 0.001152, 30, nan, nucleus, 3.195, , 4.0, 0, 6.0, 5.0, 2.0, 3.0, 2.0, 2.0, 11.0, 7.0, 0, 9.0, 4.0, 3.0, 3.0, 9.0, 3.0, 3.0, 0, 1.0
P53114, 285, 989, 0.2167, 0.001152, 30, nan, nucleus, 2.875, , 9.0, 2.0, 30.0, 32.0, 5.0, 19.0, 4.0, 9.0, 22.0, 8.0, 3.0, 35.0, 10.0, 17.0, 11.0, 47.0, 15.0, 9.0, 0, 9.0
P53115, 698, 967, 0.2315, 0.000685, 30, False, nucleus, 2.809, , 7.0, 1.0, 9.0, 8.0, 1.0, 8.0, 4.0, 4.0, 18.0, 7.0, 2.0, 16.0, 4.0, 12.0, 7.0, 9.0, 5.0, 3.0, 1.0, 3.0
P53115, 1078, 1447, 0.2315, 0.000685, 30, False, nucleus, 3.557, , 5.0, 1.0, 13.0, 21.0, 5.0, 13.0, 6.0, 11.0, 18.0, 21.0, 4.0, 16.0, 17.0, 12.0, 15.0, 19.0, 16.0, 14.0, 1.0, 7.0
P53118, 8, 648, 0.1311, nan, 6, nan, , 3.057, , 10.0, 0, 25.0, 27.0, 7.0, 27.0, 4.0, 9.0, 28.0, 8.0, 3.0, 20.0, 17.0, 10.0, 7.0, 18.0, 14.0, 9.0, 0, 1.0
P53119, 33, 533, 0.2536, 0.001766, 42, nan, nucleus; cytoplasm; cytosol, 2.597, , 12.0, 1.0, 23.0, 28.0, 4.0, 5.0, 7.0, 5.0, 27.0, 10.0, 2.0, 14.0, 10.0, 10.0, 16.0, 32.0, 7.0, 0, 1.0, 8.0
P53119, 562, 906, 0.2536, 0.001766, 42, nan, nucleus; cytoplasm; cytosol, 2.88, , 7.0, 0, 17.0, 21.0, 3.0, 17.0, 2.0, 3.0, 14.0, 5.0, 1.0, 13.0, 3.0, 2.0, 6.0, 12.0, 10.0, 4.0, 1.0, 6.0
P53125, 2, 126, 0.3205, 0.004728, 66, nan, nucleus, 3.579, , 3.0, 1.0, 7.0, 10.0, 4.0, 4.0, 4.0, 1.0, 7.0, 11.0, 0, 2.0, 5.0, 2.0, 8.0, 3.0, 3.0, 6.0, 1.0, 4.0
P53125, 168, 270, 0.3205, 0.004728, 66, nan, nucleus, 3.728, , 5.0, 1.0, 3.0, 7.0, 4.0, 3.0, 1.0, 5.0, 10.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 6.0, 3.0, 3.0, 1.0, 3.0
P53125, 658, 799, 0.3205, 0.004728, 66, nan, nucleus, 3.718, , 7.0, 2.0, 7.0, 8.0, 4.0, 3.0, 2.0, 5.0, 8.0, 6.0, 2.0, 5.0, 2.0, 5.0, 8.0, 7.0, 3.0, 6.0, 2.0, 0
P53125, 833, 1251, 0.3205, 0.004728, 66, nan, nucleus, 3.151, , 11.0, 1.0, 26.0, 30.0, 4.0, 16.0, 4.0, 9.0, 31.0, 17.0, 4.0, 24.0, 7.0, 11.0, 17.0, 25.0, 7.0, 17.0, 3.0, 1.0
P53128, 1, 597, 0.3789, 6.8e-05, 78, nan, , 2.697, , 11.0, 0, 30.0, 18.0, 4.0, 28.0, 6.0, 5.0, 20.0, 6.0, 1.0, 21.0, 14.0, 12.0, 8.0, 17.0, 8.0, 2.0, 1.0, 3.0
P53131, 13, 749, 0.1806, 7.7e-05, 18, False, nucleus, 2.627, , 11.0, 0, 27.0, 39.0, 2.0, 32.0, 10.0, 6.0, 20.0, 10.0, 1.0, 14.0, 17.0, 13.0, 22.0, 17.0, 9.0, 5.0, 0, 6.0
P53135, 6, 118, 0.2447, 0.006127, 42, nan, nucleus, 2.792, , 2.0, 0, 4.0, 10.0, 1.0, 4.0, 2.0, 2.0, 9.0, 4.0, 1.0, 3.0, 2.0, 4.0, 5.0, 2.0, 4.0, 2.0, 1.0, 2.0
P53135, 157, 301, 0.2447, 0.006127, 42, nan, nucleus, 3.265, , 3.0, 0, 8.0, 5.0, 1.0, 2.0, 1.0, 5.0, 13.0, 5.0, 0, 6.0, 3.0, 3.0, 4.0, 8.0, 2.0, 5.0, 1.0, 2.0
P53136, 103, 410, 0.2028, 1.2e-05, 30, True, nucleus; nucleolus, 3.006, , 2.0, 0, 14.0, 10.0, 5.0, 17.0, 1.0, 3.0, 26.0, 7.0, 3.0, 6.0, 3.0, 4.0, 8.0, 14.0, 8.0, 5.0, 0, 2.0
P53137, 24, 292, 0.1301, 0.006665, 6, nan, cytoplasm, 2.929, , 5.0, 0, 11.0, 13.0, 3.0, 15.0, 4.0, 2.0, 14.0, 9.0, 1.0, 6.0, 3.0, 8.0, 10.0, 11.0, 4.0, 3.0, 0, 4.0
P53141, 10, 144, 0.4692, 0.00081, 90, False, bud tip; bud neck, 3.079, , 7.0, 0, 13.0, 10.0, 2.0, 11.0, 0, 1.0, 11.0, 4.0, 0, 4.0, 0, 4.0, 1.0, 6.0, 7.0, 3.0, 0, 1.0
P53144, 7, 209, 0.3675, 1.4e-05, 66, True, , 2.362, , 3.0, 1.0, 11.0, 8.0, 1.0, 6.0, 2.0, 0, 13.0, 5.0, 1.0, 7.0, 5.0, 7.0, 7.0, 4.0, 4.0, 1.0, 0, 1.0
P53145, 123, 595, 0.2228, 9.5e-05, 30, False, cytoplasm, 2.566, , 13.0, 0, 24.0, 29.0, 3.0, 26.0, 3.0, 3.0, 29.0, 8.0, 1.0, 10.0, 7.0, 15.0, 18.0, 14.0, 9.0, 4.0, 1.0, 4.0
P53152, 6, 130, 0.3951, 0.013372, 78, True, , 3.002, , 4.0, 0, 5.0, 6.0, 2.0, 8.0, 2.0, 3.0, 7.0, 2.0, 0, 6.0, 6.0, 1.0, 3.0, 5.0, 4.0, 0, 0, 0
P53155, 5, 261, 0.286, 1e-05, 54, nan, nucleus; cytoplasm, 2.595, , 4.0, 0, 7.0, 11.0, 0, 15.0, 0, 1.0, 5.0, 2.0, 1.0, 18.0, 5.0, 14.0, 7.0, 6.0, 7.0, 5.0, 0, 3.0
P53164, 6, 376, 0.3364, 0.001885, 66, nan, peroxisome, 2.557, , 5.0, 1.0, 14.0, 15.0, 3.0, 13.0, 2.0, 3.0, 16.0, 2.0, 0, 14.0, 8.0, 5.0, 9.0, 14.0, 8.0, 2.0, 1.0, 2.0
P53166, 86, 439, 0.1598, 0.003599, 6, nan, mitochondrion, 2.926, , 4.0, 1.0, 11.0, 18.0, 5.0, 10.0, 1.0, 5.0, 25.0, 10.0, 4.0, 14.0, 14.0, 7.0, 10.0, 14.0, 9.0, 3.0, 0, 2.0
P53167, 1, 364, 0.2099, 0.149008, 30, nan, mitochondrion, 2.881, , 8.0, 5.0, 11.0, 9.0, 0, 24.0, 2.0, 1.0, 12.0, 9.0, 0, 7.0, 10.0, 12.0, 19.0, 13.0, 9.0, 1.0, 1.0, 3.0
P53169, 2, 96, 0.2868, 0.000201, 54, False, cytoplasm, 3.907, , 3.0, 1.0, 3.0, 6.0, 1.0, 4.0, 2.0, 6.0, 8.0, 4.0, 1.0, 4.0, 3.0, 1.0, 2.0, 4.0, 2.0, 4.0, 0, 0
P53169, 143, 636, 0.2868, 0.000201, 54, False, cytoplasm, 3.212, , 15.0, 1.0, 16.0, 28.0, 4.0, 11.0, 4.0, 8.0, 21.0, 13.0, 4.0, 18.0, 12.0, 12.0, 4.0, 18.0, 18.0, 4.0, 0, 3.0
P53172, 90, 384, 0.4099, 0.001713, 78, True, nucleus; cytoplasm, 2.757, , 4.0, 0, 5.0, 10.0, 3.0, 14.0, 7.0, 1.0, 11.0, 2.0, 2.0, 14.0, 8.0, 7.0, 9.0, 12.0, 7.0, 5.0, 0, 3.0
P53177, 7, 257, 0.4029, 2e-05, 78, True, , 2.842, , 5.0, 1.0, 11.0, 20.0, 1.0, 15.0, 0, 3.0, 17.0, 4.0, 0, 8.0, 8.0, 5.0, 9.0, 16.0, 10.0, 6.0, 0, 2.0
P53178, 7, 192, 0.2005, 3e-05, 18, nan, endoplasmic reticulum, 2.951, , 4.0, 0, 8.0, 7.0, 2.0, 13.0, 3.0, 2.0, 7.0, 2.0, 2.0, 5.0, 6.0, 10.0, 7.0, 7.0, 7.0, 4.0, 0, 0
P53179, 35, 199, 0.2765, 0.009734, 54, nan, , 3.038, , 3.0, 0, 5.0, 9.0, 2.0, 9.0, 2.0, 5.0, 17.0, 3.0, 0, 6.0, 5.0, 1.0, 8.0, 7.0, 8.0, 5.0, 0, 1.0
P53179, 261, 388, 0.2765, 0.009734, 54, nan, , 3.703, , 2.0, 0, 5.0, 3.0, 3.0, 7.0, 0, 6.0, 7.0, 2.0, 3.0, 2.0, 6.0, 4.0, 3.0, 3.0, 7.0, 2.0, 0, 6.0
P53183, 6, 341, 0.3416, 9.6e-05, 66, True, , 2.606, , 4.0, 0, 11.0, 14.0, 1.0, 19.0, 0, 2.0, 22.0, 2.0, 0, 9.0, 5.0, 5.0, 3.0, 11.0, 8.0, 3.0, 0, 2.0
P53184, 1, 212, 0.478, 0.011432, 90, True, nucleus; cytoplasm; peroxisome, 2.359, , 2.0, 0, 14.0, 8.0, 0, 7.0, 5.0, 0, 10.0, 2.0, 1.0, 6.0, 4.0, 2.0, 2.0, 4.0, 7.0, 2.0, 1.0, 1.0
P53185, 22, 370, 0.2289, 0.0001, 30, nan, nucleus; nucleolus; cytoplasm, 2.904, , 9.0, 0, 17.0, 17.0, 2.0, 12.0, 6.0, 6.0, 13.0, 7.0, 1.0, 19.0, 7.0, 9.0, 5.0, 24.0, 10.0, 2.0, 0, 3.0
P53185, 432, 671, 0.2289, 0.0001, 30, nan, nucleus; nucleolus; cytoplasm, 3.304, , 0, 1.0, 20.0, 11.0, 2.0, 5.0, 5.0, 9.0, 15.0, 17.0, 1.0, 8.0, 5.0, 8.0, 5.0, 13.0, 3.0, 3.0, 0, 3.0
P53189, 281, 537, 0.4753, 0.007237, 90, nan, secreted; cell wall, 3.263, , 4.0, 1.0, 14.0, 5.0, 1.0, 23.0, 0, 3.0, 5.0, 1.0, 0, 7.0, 2.0, 5.0, 0, 19.0, 7.0, 2.0, 0, 2.0
P53193, 13, 166, 0.3192, 0.003262, 66, nan, mitochondrion matrix, 2.455, , 5.0, 0, 10.0, 8.0, 0, 3.0, 3.0, 1.0, 12.0, 7.0, 1.0, 4.0, 4.0, 13.0, 5.0, 5.0, 4.0, 0, 0, 0
P53196, 5, 413, 0.3693, 0.000499, 66, nan, nucleus; cytoplasm, 2.931, , 2.0, 1.0, 15.0, 20.0, 2.0, 24.0, 2.0, 4.0, 14.0, 7.0, 3.0, 15.0, 4.0, 6.0, 8.0, 14.0, 9.0, 5.0, 0, 1.0
P53200, 27, 245, 0.3215, 0.000297, 66, True, cytoplasm, 2.316, , 2.0, 0, 12.0, 15.0, 4.0, 6.0, 1.0, 2.0, 13.0, 2.0, 0, 8.0, 2.0, 6.0, 3.0, 9.0, 3.0, 0, 1.0, 1.0
P53202, 22, 635, 0.1974, 0.000366, 18, nan, , 2.819, , 8.0, 2.0, 25.0, 39.0, 2.0, 22.0, 5.0, 6.0, 36.0, 10.0, 5.0, 19.0, 7.0, 15.0, 14.0, 42.0, 17.0, 11.0, 0, 8.0
P53204, 143, 389, 0.2965, 0.009889, 54, nan, nucleus, 2.857, , 1.0, 0, 9.0, 9.0, 0, 12.0, 3.0, 3.0, 8.0, 4.0, 2.0, 6.0, 3.0, 7.0, 9.0, 8.0, 2.0, 5.0, 0, 7.0
P53207, 98, 245, 0.2122, 0.005411, 30, nan, nucleus; cytoplasm, 2.792, , 2.0, 0, 7.0, 12.0, 2.0, 3.0, 0, 2.0, 9.0, 6.0, 0, 4.0, 2.0, 5.0, 3.0, 9.0, 4.0, 0, 0, 1.0
P53210, 7, 136, 0.5581, 0.002069, 90, False, , 2.813, , 2.0, 1.0, 3.0, 5.0, 5.0, 1.0, 1.0, 1.0, 8.0, 1.0, 1.0, 7.0, 6.0, 4.0, 6.0, 8.0, 5.0, 1.0, 2.0, 1.0
P53210, 190, 291, 0.5581, 0.002069, 90, False, , 3.358, , 4.0, 2.0, 8.0, 8.0, 1.0, 8.0, 2.0, 1.0, 7.0, 7.0, 0, 1.0, 3.0, 5.0, 5.0, 6.0, 1.0, 4.0, 3.0, 2.0
P53212, 48, 186, 0.4494, 6.7e-05, 90, nan, mitochondrion, 3.556, , 5.0, 0, 6.0, 6.0, 3.0, 10.0, 0, 3.0, 12.0, 7.0, 3.0, 13.0, 4.0, 0, 4.0, 10.0, 4.0, 5.0, 0, 1.0
P53215, 22, 233, 0.2831, 0.000117, 54, nan, , 3.063, , 5.0, 2.0, 3.0, 12.0, 3.0, 8.0, 2.0, 4.0, 11.0, 2.0, 0, 12.0, 5.0, 2.0, 4.0, 7.0, 3.0, 3.0, 1.0, 1.0
P53218, 5, 143, 0.2574, 2.4e-05, 42, nan, nucleus, 2.445, , 0, 0, 5.0, 7.0, 0, 6.0, 0, 3.0, 12.0, 5.0, 1.0, 13.0, 1.0, 3.0, 5.0, 6.0, 1.0, 0, 1.0, 2.0
P53219, 55, 340, 0.3303, 0.002272, 66, nan, mitochondrion, 2.624, , 8.0, 0, 10.0, 18.0, 0, 15.0, 3.0, 0, 13.0, 4.0, 0, 7.0, 6.0, 2.0, 11.0, 10.0, 7.0, 4.0, 0, 0
P53221, 19, 119, 0.3, 0.003625, 54, True, cytoplasm, 2.842, , 4.0, 0, 4.0, 4.0, 1.0, 5.0, 2.0, 0, 12.0, 4.0, 0, 2.0, 2.0, 3.0, 4.0, 6.0, 2.0, 2.0, 0, 0
P53228, 14, 329, 0.6022, 0.002753, 90, nan, , 2.523, , 9.0, 0, 9.0, 19.0, 1.0, 14.0, 4.0, 0, 19.0, 3.0, 0, 6.0, 4.0, 3.0, 6.0, 7.0, 4.0, 3.0, 0, 2.0
P53235, 3, 509, 0.23, 0.000394, 30, False, , 2.879, , 8.0, 1.0, 16.0, 16.0, 3.0, 28.0, 2.0, 3.0, 25.0, 3.0, 0, 15.0, 16.0, 12.0, 7.0, 31.0, 11.0, 7.0, 0, 3.0
P53236, 8, 116, 0.2348, 0.002407, 42, nan, nucleus, 2.691, , 2.0, 0, 4.0, 3.0, 0, 2.0, 4.0, 5.0, 12.0, 0, 0, 4.0, 4.0, 2.0, 3.0, 1.0, 3.0, 2.0, 1.0, 2.0
P53236, 229, 513, 0.2348, 0.002407, 42, nan, nucleus, 2.623, , 1.0, 1.0, 14.0, 9.0, 1.0, 8.0, 1.0, 4.0, 15.0, 4.0, 1.0, 12.0, 9.0, 9.0, 11.0, 6.0, 7.0, 6.0, 0, 3.0
P53236, 750, 920, 0.2348, 0.002407, 42, nan, nucleus, 3.653, , 9.0, 2.0, 17.0, 18.0, 7.0, 7.0, 1.0, 11.0, 7.0, 12.0, 4.0, 20.0, 9.0, 2.0, 8.0, 16.0, 8.0, 5.0, 2.0, 2.0
P53238, 154, 328, 0.1284, 0.001763, 6, nan, bud tip; nucleus; bud neck; cytoplasm, 3.129, , 3.0, 1.0, 7.0, 6.0, 3.0, 8.0, 2.0, 3.0, 8.0, 3.0, 1.0, 10.0, 1.0, 7.0, 5.0, 5.0, 4.0, 5.0, 0, 2.0
P53244, 17, 114, 0.2449, 0.00354, 42, nan, , 3.824, , 1.0, 0, 3.0, 7.0, 3.0, 4.0, 0, 7.0, 10.0, 8.0, 0, 4.0, 3.0, 2.0, 7.0, 13.0, 0, 5.0, 0, 3.0
P53244, 303, 502, 0.2449, 0.00354, 42, nan, , 3.125, , 2.0, 1.0, 12.0, 5.0, 4.0, 7.0, 3.0, 3.0, 11.0, 7.0, 3.0, 4.0, 8.0, 7.0, 3.0, 4.0, 6.0, 0, 0, 2.0
P53248, 5, 581, 0.2375, nan, 42, False, peroxisome matrix, 2.958, , 15.0, 1.0, 15.0, 18.0, 3.0, 11.0, 11.0, 3.0, 13.0, 9.0, 1.0, 21.0, 11.0, 17.0, 13.0, 19.0, 18.0, 8.0, 0, 10.0
P53250, 13, 144, 0.3151, 0.001399, 54, False, cytoplasm; cytoskeleton, 2.714, , 4.0, 0, 9.0, 8.0, 0, 5.0, 3.0, 0, 3.0, 3.0, 1.0, 5.0, 4.0, 7.0, 5.0, 7.0, 6.0, 3.0, 0, 0
P53251, 89, 193, 0.2568, 9.5e-05, 42, nan, nucleus; nucleolus, 3.141, , 5.0, 0, 10.0, 8.0, 3.0, 3.0, 0, 7.0, 13.0, 8.0, 4.0, 10.0, 2.0, 7.0, 11.0, 5.0, 4.0, 2.0, 0, 0
P53252, 16, 262, 0.198, 0.000199, 18, False, lipid droplet, 3.36, , 14.0, 0, 13.0, 15.0, 5.0, 12.0, 0, 3.0, 10.0, 8.0, 0, 6.0, 10.0, 8.0, 8.0, 9.0, 6.0, 5.0, 1.0, 4.0
P53254, 92, 980, 0.155, 0.000533, 6, False, nucleus; nucleolus, 2.967, , 18.0, 1.0, 23.0, 32.0, 8.0, 30.0, 8.0, 9.0, 50.0, 18.0, 1.0, 22.0, 14.0, 17.0, 13.0, 35.0, 15.0, 5.0, 1.0, 9.0
P53254, 1011, 1234, 0.155, 0.000533, 6, False, nucleus; nucleolus, 3.584, , 10.0, 1.0, 8.0, 7.0, 4.0, 13.0, 3.0, 4.0, 15.0, 12.0, 2.0, 17.0, 8.0, 8.0, 2.0, 9.0, 8.0, 6.0, 0, 5.0
P53255, 5, 222, 0.2636, 1.9e-05, 42, nan, cytoplasm; nucleus, 2.249, , 4.0, 1.0, 11.0, 18.0, 0, 11.0, 0, 3.0, 15.0, 1.0, 0, 10.0, 3.0, 2.0, 3.0, 8.0, 1.0, 0, 0, 0
P53255, 269, 501, 0.2636, 1.9e-05, 42, nan, cytoplasm; nucleus, 2.849, , 5.0, 2.0, 9.0, 9.0, 2.0, 5.0, 3.0, 5.0, 14.0, 3.0, 0, 6.0, 3.0, 6.0, 5.0, 7.0, 6.0, 1.0, 0, 1.0
P53256, 6, 216, 0.2797, 4.7e-05, 54, True, nucleus; nucleolus; cytoplasm, 3.059, , 6.0, 1.0, 11.0, 10.0, 1.0, 9.0, 2.0, 4.0, 7.0, 2.0, 0, 7.0, 3.0, 5.0, 5.0, 2.0, 5.0, 5.0, 0, 0
P53258, 27, 745, 0.2372, 0.0003, 42, False, cytoplasm, 2.953, , 15.0, 0, 27.0, 36.0, 5.0, 34.0, 9.0, 11.0, 35.0, 12.0, 7.0, 18.0, 13.0, 20.0, 24.0, 21.0, 17.0, 12.0, 0, 5.0
P53261, 14, 264, 0.2313, 0.00053, 30, False, nucleus; nucleoplasm; nucleus; nucleolus, 2.876, , 6.0, 0, 10.0, 10.0, 3.0, 7.0, 2.0, 6.0, 21.0, 3.0, 1.0, 5.0, 9.0, 4.0, 15.0, 14.0, 8.0, 5.0, 0, 4.0
P53261, 359, 459, 0.2313, 0.00053, 30, False, nucleus; nucleoplasm; nucleus; nucleolus, 3.3, , 5.0, 1.0, 5.0, 5.0, 1.0, 5.0, 1.0, 2.0, 7.0, 3.0, 0, 5.0, 5.0, 1.0, 2.0, 4.0, 1.0, 2.0, 1.0, 0
P53265, 9, 380, 0.3715, 2.9e-05, 66, False, , 2.558, , 3.0, 1.0, 12.0, 20.0, 1.0, 20.0, 2.0, 1.0, 20.0, 6.0, 1.0, 10.0, 8.0, 8.0, 5.0, 11.0, 6.0, 2.0, 0, 2.0
P53270, 9, 470, 0.2457, 0.004026, 42, nan, , 2.838, , 11.0, 0, 20.0, 16.0, 4.0, 19.0, 4.0, 3.0, 24.0, 4.0, 3.0, 20.0, 6.0, 4.0, 6.0, 16.0, 11.0, 5.0, 0, 6.0
P53272, 11, 387, 0.1721, 0.0001, 18, nan, , 2.801, , 9.0, 2.0, 14.0, 12.0, 4.0, 17.0, 2.0, 2.0, 21.0, 3.0, 2.0, 18.0, 4.0, 10.0, 5.0, 23.0, 10.0, 2.0, 0, 4.0
P53275, 1, 309, 0.321, 0.001645, 66, nan, , 2.45, , 2.0, 1.0, 18.0, 10.0, 0, 12.0, 2.0, 2.0, 15.0, 4.0, 0, 9.0, 3.0, 5.0, 6.0, 11.0, 7.0, 2.0, 0, 0
P53276, 162, 410, 0.1168, 0.003634, 6, False, nucleus; nucleolus, 3.369, , 2.0, 2.0, 9.0, 8.0, 3.0, 10.0, 3.0, 6.0, 16.0, 9.0, 1.0, 8.0, 5.0, 7.0, 1.0, 14.0, 8.0, 2.0, 0, 1.0
P53276, 460, 675, 0.1168, 0.003634, 6, False, nucleus; nucleolus, 2.618, , 3.0, 1.0, 13.0, 15.0, 1.0, 7.0, 1.0, 2.0, 11.0, 6.0, 0, 9.0, 5.0, 5.0, 8.0, 13.0, 5.0, 2.0, 1.0, 1.0
P53280, 31, 225, 0.1443, 3.7e-05, 6, nan, nucleus; cytoplasm, 3.333, , 4.0, 1.0, 5.0, 8.0, 3.0, 1.0, 0, 5.0, 11.0, 5.0, 0, 8.0, 3.0, 5.0, 4.0, 15.0, 5.0, 3.0, 1.0, 2.0
P53280, 302, 593, 0.1443, 3.7e-05, 6, nan, nucleus; cytoplasm, 3.358, , 5.0, 0, 12.0, 9.0, 3.0, 10.0, 7.0, 4.0, 7.0, 13.0, 1.0, 10.0, 6.0, 5.0, 4.0, 7.0, 9.0, 1.0, 0, 5.0
P53280, 803, 1010, 0.1443, 3.7e-05, 6, nan, nucleus; cytoplasm, 3.168, , 4.0, 0, 11.0, 13.0, 4.0, 9.0, 3.0, 6.0, 13.0, 3.0, 4.0, 6.0, 3.0, 3.0, 5.0, 9.0, 7.0, 3.0, 1.0, 4.0
P53281, 6, 107, 0.4965, 0.00149, 90, False, nucleus; cytoplasm; cytoskeleton; actin patch; cytoplasm, 2.672, , 2.0, 0, 6.0, 10.0, 1.0, 5.0, 0, 4.0, 9.0, 2.0, 0, 9.0, 2.0, 4.0, 2.0, 6.0, 2.0, 1.0, 1.0, 2.0
P53292, 53, 227, 0.2036, 0.00315, 30, nan, mitochondrion, 3.077, , 2.0, 0, 7.0, 7.0, 4.0, 7.0, 2.0, 1.0, 12.0, 5.0, 2.0, 6.0, 10.0, 7.0, 7.0, 6.0, 8.0, 6.0, 0, 2.0
P53294, 9, 400, 0.3088, 0.020827, 54, nan, cytoplasm; mitochondrion, 2.878, , 5.0, 2.0, 15.0, 16.0, 3.0, 15.0, 6.0, 4.0, 18.0, 7.0, 2.0, 9.0, 7.0, 11.0, 14.0, 11.0, 10.0, 7.0, 0, 3.0
P53295, 3, 365, 0.3021, 0.000306, 54, False, cytoplasm, 2.72, , 12.0, 0, 15.0, 17.0, 2.0, 29.0, 7.0, 3.0, 26.0, 3.0, 2.0, 7.0, 5.0, 8.0, 12.0, 11.0, 11.0, 3.0, 0, 4.0
P53298, 128, 273, 0.2897, 2.9e-05, 54, nan, chromosome; centromere; kinetochore; nucleus, 2.735, , 3.0, 0, 4.0, 18.0, 1.0, 2.0, 2.0, 7.0, 15.0, 8.0, 1.0, 9.0, 1.0, 7.0, 15.0, 9.0, 3.0, 3.0, 0, 4.0
P53303, 45, 249, 0.4542, 7e-06, 90, False, nucleus; cytoplasm, 2.717, , 3.0, 2.0, 9.0, 15.0, 0, 8.0, 3.0, 4.0, 7.0, 3.0, 2.0, 5.0, 8.0, 13.0, 7.0, 6.0, 4.0, 3.0, 0, 2.0
P53303, 302, 474, 0.4542, 7e-06, 90, False, nucleus; cytoplasm, 2.87, , 8.0, 1.0, 9.0, 14.0, 1.0, 9.0, 4.0, 2.0, 9.0, 0, 1.0, 3.0, 6.0, 3.0, 3.0, 3.0, 6.0, 3.0, 0, 3.0
P53304, 3, 464, 0.204, 0.05959, 30, nan, endoplasmic reticulum, 2.515, , 5.0, 1.0, 16.0, 15.0, 2.0, 14.0, 4.0, 4.0, 23.0, 5.0, 2.0, 16.0, 8.0, 13.0, 8.0, 15.0, 9.0, 1.0, 2.0, 2.0
P53312, 30, 424, 0.4809, 0.000467, 90, True, mitochondrion, 2.514, , 4.0, 0, 16.0, 25.0, 3.0, 28.0, 2.0, 2.0, 27.0, 3.0, 5.0, 9.0, 6.0, 5.0, 8.0, 11.0, 9.0, 1.0, 0, 1.0
P53313, 86, 273, 0.1509, 0.000639, 6, False, nucleus; nucleolus, 2.995, , 2.0, 1.0, 5.0, 11.0, 4.0, 6.0, 2.0, 0, 9.0, 5.0, 1.0, 8.0, 4.0, 7.0, 2.0, 12.0, 4.0, 3.0, 0, 0
