chr	track	poi	end	ext_start	ext_end	value	origin
chrXII	8907	49362	49363	49287	49437	49362	Henikoff-ChEC
chrXII	8908	49484	49485	49409	49559	49484	Henikoff-ChEC
chrXII	8909	49670	49671	49595	49745	49670	Henikoff-ChEC
chrXII	8910	49798	49799	49723	49873	49798	Henikoff-ChEC
chrXII	8911	54098	54099	54023	54173	54098	SLiM-ChIP
chrXII	8912	54142	54143	54023	54173	54098	SLiM-ChIP
chrXII	8911	54098	54099	54067	54217	54142	Hahn-ChEC
chrXII	8912	54142	54143	54067	54217	54142	Hahn-ChEC
chrXII	8911	54098	54099	54080	54230	54155	Henikoff-ChEC
chrXII	8912	54142	54143	54080	54230	54155	Henikoff-ChEC
chrXII	8913	54335	54336	54260	54410	54335	Henikoff-ChEC
chrXII	8914	63794	63795	63719	63869	63794	Henikoff-ChEC
chrXII	8915	63860	63861	63719	63869	63794	Henikoff-ChEC
chrXII	8914	63794	63795	63785	63935	63860	SLiM-ChIP
chrXII	8915	63860	63861	63785	63935	63860	SLiM-ChIP
chrXII	8916	63890	63891	63785	63935	63860	SLiM-ChIP
chrXII	8917	63934	63935	63785	63935	63860	SLiM-ChIP
chrXII	8915	63860	63861	63815	63965	63890	Henikoff-ChEC
chrXII	8916	63890	63891	63815	63965	63890	Henikoff-ChEC
chrXII	8917	63934	63935	63815	63965	63890	Henikoff-ChEC
chrXII	8915	63860	63861	63859	64009	63934	Henikoff-ChEC
chrXII	8916	63890	63891	63859	64009	63934	Henikoff-ChEC
chrXII	8917	63934	63935	63859	64009	63934	Henikoff-ChEC
chrXII	8918	65447	65448	65372	65522	65447	Henikoff-ChEC
chrXII	8919	65510	65511	65372	65522	65447	Henikoff-ChEC
chrXII	8918	65447	65448	65435	65585	65510	Henikoff-ChEC
chrXII	8919	65510	65511	65435	65585	65510	Henikoff-ChEC
chrXII	8920	65564	65565	65435	65585	65510	Henikoff-ChEC
chrXII	8919	65510	65511	65489	65639	65564	Hahn-ChEC
chrXII	8920	65564	65565	65489	65639	65564	Hahn-ChEC
chrXII	8921	65636	65637	65489	65639	65564	Hahn-ChEC
chrXII	8920	65564	65565	65561	65711	65636	Pugh-Chip-exo
chrXII	8921	65636	65637	65561	65711	65636	Pugh-Chip-exo
chrXII	8922	65708	65709	65561	65711	65636	Pugh-Chip-exo
chrXII	8921	65636	65637	65633	65783	65708	Pugh-Chip-exo
chrXII	8922	65708	65709	65633	65783	65708	Pugh-Chip-exo
chrXII	8922	65708	65709	65647	65797	65722	Henikoff-ChEC
chrXII	8922	65708	65709	65657	65807	65732	SLiM-ChIP
chrXII	8923	65931	65932	65856	66006	65931	Henikoff-ChEC
chrXII	8924	66110	66111	66035	66185	66110	Henikoff-ChEC
chrXII	8925	73280	73281	73205	73355	73280	Henikoff-ChEC
chrXII	8926	73338	73339	73205	73355	73280	Henikoff-ChEC
chrXII	8925	73280	73281	73209	73359	73284	SLiM-ChIP
chrXII	8926	73338	73339	73209	73359	73284	SLiM-ChIP
chrXII	8925	73280	73281	73223	73373	73298	Pugh-Chip-exo
chrXII	8926	73338	73339	73223	73373	73298	Pugh-Chip-exo
chrXII	8925	73280	73281	73263	73413	73338	Henikoff-ChEC
chrXII	8926	73338	73339	73263	73413	73338	Henikoff-ChEC
chrXII	8927	73520	73521	73445	73595	73520	Henikoff-ChEC
chrXII	8928	76920	76921	76845	76995	76920	SLiM-ChIP
chrXII	8929	77172	77173	77097	77247	77172	Henikoff-ChEC
chrXII	8930	80348	80349	80273	80423	80348	SLiM-ChIP
chrXII	8931	80404	80405	80273	80423	80348	SLiM-ChIP
chrXII	8930	80348	80349	80329	80479	80404	Henikoff-ChEC
chrXII	8931	80404	80405	80329	80479	80404	Henikoff-ChEC
chrXII	8932	80438	80439	80329	80479	80404	Henikoff-ChEC
chrXII	8931	80404	80405	80363	80513	80438	Henikoff-ChEC
chrXII	8932	80438	80439	80363	80513	80438	Henikoff-ChEC
chrXII	8933	80611	80612	80536	80686	80611	Henikoff-ChEC
chrXII	8934	80978	80979	80903	81053	80978	Henikoff-ChEC
chrXII	8935	81126	81127	81051	81201	81126	Henikoff-ChEC
chrXII	8936	81218	81219	81143	81293	81218	SLiM-ChIP
chrXII	8937	81290	81291	81143	81293	81218	SLiM-ChIP
chrXII	8936	81218	81219	81215	81365	81290	Henikoff-ChEC
chrXII	8937	81290	81291	81215	81365	81290	Henikoff-ChEC
chrXII	8938	81330	81331	81215	81365	81290	Henikoff-ChEC
chrXII	8937	81290	81291	81255	81405	81330	Henikoff-ChEC
chrXII	8938	81330	81331	81255	81405	81330	Henikoff-ChEC
chrXII	8939	82175	82176	82100	82250	82175	Henikoff-ChEC
chrXII	8939	82175	82176	82103	82253	82178	SLiM-ChIP
chrXII	8939	82175	82176	82105	82255	82180	Pugh-Chip-exo
chrXII	8940	83455	83456	83380	83530	83455	Henikoff-ChEC
chrXII	8941	83504	83505	83380	83530	83455	Henikoff-ChEC
chrXII	8940	83455	83456	83429	83579	83504	Henikoff-ChEC
chrXII	8941	83504	83505	83429	83579	83504	Henikoff-ChEC
chrXII	8942	83646	83647	83571	83721	83646	Henikoff-ChEC
chrXII	8943	83802	83803	83727	83877	83802	Henikoff-ChEC
chrXII	8944	83838	83839	83727	83877	83802	Henikoff-ChEC
chrXII	8943	83802	83803	83763	83913	83838	Henikoff-ChEC
chrXII	8944	83838	83839	83763	83913	83838	Henikoff-ChEC
chrXII	8945	83972	83973	83897	84047	83972	Henikoff-ChEC
chrXII	8946	84210	84211	84135	84285	84210	Henikoff-ChEC
chrXII	8947	84356	84357	84281	84431	84356	Hahn-ChEC
chrXII	8947	84356	84357	84300	84450	84375	Henikoff-ChEC
chrXII	8948	84471	84472	84396	84546	84471	Henikoff-ChEC
chrXII	8949	84576	84577	84501	84651	84576	Henikoff-ChEC
chrXII	8950	84711	84712	84636	84786	84711	Henikoff-ChEC
chrXII	8951	86602	86603	86527	86677	86602	Henikoff-ChEC
chrXII	8952	86790	86791	86715	86865	86790	Henikoff-ChEC
chrXII	8953	86966	86967	86891	87041	86966	Henikoff-ChEC
chrXII	8954	87111	87112	87036	87186	87111	Henikoff-ChEC
chrXII	8955	87186	87187	87036	87186	87111	Henikoff-ChEC
chrXII	8954	87111	87112	87111	87261	87186	Henikoff-ChEC
chrXII	8955	87186	87187	87111	87261	87186	Henikoff-ChEC
chrXII	8956	87346	87347	87271	87421	87346	Henikoff-ChEC
chrXII	8957	91492	91493	91417	91567	91492	SLiM-ChIP
chrXII	8958	92132	92133	92057	92207	92132	Henikoff-ChEC
chrXII	8959	92298	92299	92223	92373	92298	Henikoff-ChEC
chrXII	8960	92598	92599	92523	92673	92598	Henikoff-ChEC
chrXII	8961	92632	92633	92523	92673	92598	Henikoff-ChEC
chrXII	8960	92598	92599	92557	92707	92632	SLiM-ChIP
chrXII	8961	92632	92633	92557	92707	92632	SLiM-ChIP
chrXII	8962	92688	92689	92557	92707	92632	SLiM-ChIP
chrXII	8961	92632	92633	92613	92763	92688	Henikoff-ChEC
chrXII	8962	92688	92689	92613	92763	92688	Henikoff-ChEC
chrXII	8963	93738	93739	93663	93813	93738	Henikoff-ChEC
chrXII	8964	97636	97637	97561	97711	97636	Henikoff-ChEC
chrXII	8965	97786	97787	97711	97861	97786	Henikoff-ChEC
chrXII	8966	98428	98429	98353	98503	98428	Henikoff-ChEC
chrXII	8967	98962	98963	98887	99037	98962	Henikoff-ChEC
chrXII	8968	99020	99021	98887	99037	98962	Henikoff-ChEC
chrXII	8967	98962	98963	98945	99095	99020	Henikoff-ChEC
chrXII	8968	99020	99021	98945	99095	99020	Henikoff-ChEC
chrXII	8969	100278	100279	100203	100353	100278	Henikoff-ChEC
chrXII	8970	100464	100465	100389	100539	100464	Henikoff-ChEC
chrXII	8971	100628	100629	100553	100703	100628	Henikoff-ChEC
chrXII	8972	100696	100697	100553	100703	100628	Henikoff-ChEC
chrXII	8971	100628	100629	100621	100771	100696	SLiM-ChIP
chrXII	8972	100696	100697	100621	100771	100696	SLiM-ChIP
chrXII	8973	108342	108343	108267	108417	108342	Henikoff-ChEC
chrXII	8974	108380	108381	108267	108417	108342	Henikoff-ChEC
chrXII	8973	108342	108343	108305	108455	108380	Hahn-ChEC
chrXII	8974	108380	108381	108305	108455	108380	Hahn-ChEC
chrXII	8975	108574	108575	108499	108649	108574	Henikoff-ChEC
chrXII	8976	108606	108607	108499	108649	108574	Henikoff-ChEC
chrXII	8975	108574	108575	108531	108681	108606	Henikoff-ChEC
chrXII	8976	108606	108607	108531	108681	108606	Henikoff-ChEC
chrXII	8977	109040	109041	108965	109115	109040	Henikoff-ChEC
chrXII	8978	109182	109183	109107	109257	109182	Henikoff-ChEC
chrXII	8979	111730	111731	111655	111805	111730	SLiM-ChIP
chrXII	8979	111730	111731	111672	111822	111747	Henikoff-ChEC
chrXII	8980	111932	111933	111857	112007	111932	Henikoff-ChEC
chrXII	8981	112140	112141	112065	112215	112140	Henikoff-ChEC
chrXII	8982	114498	114499	114423	114573	114498	Henikoff-ChEC
chrXII	8983	121004	121005	120929	121079	121004	Henikoff-ChEC
chrXII	8984	121170	121171	121095	121245	121170	Henikoff-ChEC
chrXII	8985	121266	121267	121191	121341	121266	Henikoff-ChEC
chrXII	8986	122582	122583	122507	122657	122582	Henikoff-ChEC
chrXII	8987	125016	125017	124941	125091	125016	Henikoff-ChEC
chrXII	8988	125094	125095	125019	125169	125094	Henikoff-ChEC
chrXII	8989	125122	125123	125019	125169	125094	Henikoff-ChEC
chrXII	8990	125142	125143	125019	125169	125094	Henikoff-ChEC
chrXII	8988	125094	125095	125047	125197	125122	SLiM-ChIP
chrXII	8989	125122	125123	125047	125197	125122	SLiM-ChIP
chrXII	8990	125142	125143	125047	125197	125122	SLiM-ChIP
chrXII	8988	125094	125095	125067	125217	125142	Pugh-Chip-exo
chrXII	8989	125122	125123	125067	125217	125142	Pugh-Chip-exo
chrXII	8990	125142	125143	125067	125217	125142	Pugh-Chip-exo
chrXII	8988	125094	125095	125079	125229	125154	Henikoff-ChEC
chrXII	8989	125122	125123	125079	125229	125154	Henikoff-ChEC
chrXII	8990	125142	125143	125079	125229	125154	Henikoff-ChEC
chrXII	8991	125236	125237	125161	125311	125236	Hahn-ChEC
chrXII	8991	125236	125237	125237	125387	125312	Henikoff-ChEC
chrXII	8992	125312	125313	125237	125387	125312	Henikoff-ChEC
chrXII	8993	125392	125393	125317	125467	125392	Henikoff-ChEC
chrXII	8994	127390	127391	127315	127465	127390	SLiM-ChIP
chrXII	8994	127390	127391	127323	127473	127398	Pugh-Chip-exo
chrXII	8995	127474	127475	127399	127549	127474	Henikoff-ChEC
chrXII	8996	127634	127635	127559	127709	127634	Henikoff-ChEC
chrXII	8997	130002	130003	129927	130077	130002	Henikoff-ChEC
chrXII	8998	130058	130059	129927	130077	130002	Henikoff-ChEC
chrXII	8997	130002	130003	129983	130133	130058	Henikoff-ChEC
chrXII	8998	130058	130059	129983	130133	130058	Henikoff-ChEC
chrXII	8999	130709	130710	130634	130784	130709	Henikoff-ChEC
chrXII	9000	130870	130871	130795	130945	130870	Henikoff-ChEC
chrXII	9001	130926	130927	130795	130945	130870	Henikoff-ChEC
chrXII	9000	130870	130871	130851	131001	130926	SLiM-ChIP
chrXII	9001	130926	130927	130851	131001	130926	SLiM-ChIP
chrXII	9002	130960	130961	130851	131001	130926	SLiM-ChIP
chrXII	9001	130926	130927	130885	131035	130960	Hahn-ChEC
chrXII	9002	130960	130961	130885	131035	130960	Hahn-ChEC
chrXII	9003	131043	131044	130968	131118	131043	Henikoff-ChEC
chrXII	9004	131509	131510	131434	131584	131509	Henikoff-ChEC
chrXII	9005	131804	131805	131729	131879	131804	Henikoff-ChEC
chrXII	9006	139764	139765	139689	139839	139764	SLiM-ChIP
chrXII	9007	141040	141041	140965	141115	141040	Henikoff-ChEC
chrXII	9008	143036	143037	142961	143111	143036	Henikoff-ChEC
chrXII	9009	146138	146139	146063	146213	146138	Henikoff-ChEC
chrXII	9010	147696	147697	147621	147771	147696	Henikoff-ChEC
chrXII	9011	147734	147735	147621	147771	147696	Henikoff-ChEC
chrXII	9010	147696	147697	147659	147809	147734	SLiM-ChIP
chrXII	9011	147734	147735	147659	147809	147734	SLiM-ChIP
chrXII	9012	148128	148129	148053	148203	148128	Henikoff-ChEC
chrXII	9013	148958	148959	148883	149033	148958	Henikoff-ChEC
chrXII	9014	150248	150249	150173	150323	150248	Henikoff-ChEC
chrXII	9015	150572	150573	150497	150647	150572	Henikoff-ChEC
chrXII	9016	150754	150755	150679	150829	150754	Henikoff-ChEC
chrXII	9017	150950	150951	150875	151025	150950	Henikoff-ChEC
chrXII	9018	151028	151029	150953	151103	151028	Henikoff-ChEC
chrXII	9019	151072	151073	150953	151103	151028	Henikoff-ChEC
chrXII	9018	151028	151029	150997	151147	151072	Henikoff-ChEC
chrXII	9019	151072	151073	150997	151147	151072	Henikoff-ChEC
chrXII	9020	154028	154029	153953	154103	154028	Henikoff-ChEC
chrXII	9021	154158	154159	154083	154233	154158	Henikoff-ChEC
chrXII	9022	154326	154327	154251	154401	154326	Henikoff-ChEC
chrXII	9023	156424	156425	156349	156499	156424	Henikoff-ChEC
chrXII	9024	156528	156529	156453	156603	156528	Henikoff-ChEC
chrXII	9025	156700	156701	156625	156775	156700	Henikoff-ChEC
chrXII	9026	157858	157859	157783	157933	157858	Henikoff-ChEC
chrXII	9027	157906	157907	157783	157933	157858	Henikoff-ChEC
chrXII	9026	157858	157859	157831	157981	157906	Henikoff-ChEC
chrXII	9027	157906	157907	157831	157981	157906	Henikoff-ChEC
chrXII	9028	158065	158066	157990	158140	158065	Henikoff-ChEC
chrXII	9029	159712	159713	159637	159787	159712	Henikoff-ChEC
chrXII	9030	159874	159875	159799	159949	159874	Henikoff-ChEC
chrXII	9031	159926	159927	159799	159949	159874	Henikoff-ChEC
chrXII	9030	159874	159875	159851	160001	159926	Henikoff-ChEC
chrXII	9031	159926	159927	159851	160001	159926	Henikoff-ChEC
chrXII	9032	161446	161447	161371	161521	161446	Henikoff-ChEC
chrXII	9033	164116	164117	164041	164191	164116	Henikoff-ChEC
chrXII	9034	164154	164155	164041	164191	164116	Henikoff-ChEC
chrXII	9033	164116	164117	164079	164229	164154	Henikoff-ChEC
chrXII	9034	164154	164155	164079	164229	164154	Henikoff-ChEC
chrXII	9035	164302	164303	164227	164377	164302	Henikoff-ChEC
chrXII	9036	164340	164341	164227	164377	164302	Henikoff-ChEC
chrXII	9035	164302	164303	164265	164415	164340	Henikoff-ChEC
chrXII	9036	164340	164341	164265	164415	164340	Henikoff-ChEC
chrXII	9037	164514	164515	164439	164589	164514	Henikoff-ChEC
chrXII	9038	166206	166207	166131	166281	166206	Henikoff-ChEC
chrXII	9039	167878	167879	167803	167953	167878	Henikoff-ChEC
chrXII	9040	168092	168093	168017	168167	168092	Henikoff-ChEC
chrXII	9041	168250	168251	168175	168325	168250	Henikoff-ChEC
chrXII	9042	168968	168969	168893	169043	168968	Henikoff-ChEC
chrXII	9043	170486	170487	170411	170561	170486	Henikoff-ChEC
chrXII	9044	170529	170530	170411	170561	170486	Henikoff-ChEC
chrXII	9043	170486	170487	170454	170604	170529	Henikoff-ChEC
chrXII	9044	170529	170530	170454	170604	170529	Henikoff-ChEC
chrXII	9045	170675	170676	170600	170750	170675	Henikoff-ChEC
chrXII	9046	179741	179742	179666	179816	179741	Henikoff-ChEC
chrXII	9047	179780	179781	179666	179816	179741	Henikoff-ChEC
chrXII	9046	179741	179742	179705	179855	179780	Henikoff-ChEC
chrXII	9047	179780	179781	179705	179855	179780	Henikoff-ChEC
chrXII	9048	179878	179879	179803	179953	179878	Henikoff-ChEC
chrXII	9049	179930	179931	179803	179953	179878	Henikoff-ChEC
chrXII	9048	179878	179879	179855	180005	179930	Henikoff-ChEC
chrXII	9049	179930	179931	179855	180005	179930	Henikoff-ChEC
chrXII	9050	187370	187371	187295	187445	187370	Henikoff-ChEC
chrXII	9051	187450	187451	187375	187525	187450	Henikoff-ChEC
chrXII	9052	187494	187495	187375	187525	187450	Henikoff-ChEC
chrXII	9051	187450	187451	187419	187569	187494	Hahn-ChEC
chrXII	9052	187494	187495	187419	187569	187494	Hahn-ChEC
chrXII	9051	187450	187451	187437	187587	187512	SLiM-ChIP
chrXII	9052	187494	187495	187437	187587	187512	SLiM-ChIP
chrXII	9052	187494	187495	187453	187603	187528	Pugh-Chip-exo
chrXII	9052	187494	187495	187471	187621	187546	Henikoff-ChEC
chrXII	9053	187670	187671	187595	187745	187670	Henikoff-ChEC
chrXII	9054	187719	187720	187595	187745	187670	Henikoff-ChEC
chrXII	9053	187670	187671	187644	187794	187719	Henikoff-ChEC
chrXII	9054	187719	187720	187644	187794	187719	Henikoff-ChEC
chrXII	9055	187828	187829	187753	187903	187828	Henikoff-ChEC
chrXII	9056	187902	187903	187753	187903	187828	Henikoff-ChEC
chrXII	9055	187828	187829	187827	187977	187902	Henikoff-ChEC
chrXII	9056	187902	187903	187827	187977	187902	Henikoff-ChEC
chrXII	9057	187948	187949	187827	187977	187902	Henikoff-ChEC
chrXII	9056	187902	187903	187873	188023	187948	Henikoff-ChEC
chrXII	9057	187948	187949	187873	188023	187948	Henikoff-ChEC
chrXII	9058	187988	187989	187873	188023	187948	Henikoff-ChEC
chrXII	9057	187948	187949	187913	188063	187988	Henikoff-ChEC
chrXII	9058	187988	187989	187913	188063	187988	Henikoff-ChEC
chrXII	9059	193188	193189	193113	193263	193188	Henikoff-ChEC
chrXII	9060	193364	193365	193289	193439	193364	Henikoff-ChEC
chrXII	9061	193468	193469	193393	193543	193468	Hahn-ChEC
chrXII	9062	193502	193503	193393	193543	193468	Hahn-ChEC
chrXII	9061	193468	193469	193427	193577	193502	Henikoff-ChEC
chrXII	9062	193502	193503	193427	193577	193502	Henikoff-ChEC
chrXII	9063	193560	193561	193427	193577	193502	Henikoff-ChEC
chrXII	9062	193502	193503	193485	193635	193560	SLiM-ChIP
chrXII	9063	193560	193561	193485	193635	193560	SLiM-ChIP
chrXII	9062	193502	193503	193493	193643	193568	Henikoff-ChEC
chrXII	9063	193560	193561	193493	193643	193568	Henikoff-ChEC
chrXII	9062	193502	193503	193495	193645	193570	Pugh-Chip-exo
chrXII	9063	193560	193561	193495	193645	193570	Pugh-Chip-exo
chrXII	9064	193772	193773	193697	193847	193772	Henikoff-ChEC
chrXII	9065	193936	193937	193861	194011	193936	Henikoff-ChEC
chrXII	9066	194100	194101	194025	194175	194100	Henikoff-ChEC
chrXII	9067	194278	194279	194203	194353	194278	Pugh-Chip-exo
chrXII	9067	194278	194279	194203	194353	194278	Henikoff-ChEC
chrXII	9067	194278	194279	194221	194371	194296	SLiM-ChIP
chrXII	9068	195436	195437	195361	195511	195436	SLiM-ChIP
chrXII	9069	196624	196625	196549	196699	196624	Henikoff-ChEC
chrXII	9070	196662	196663	196549	196699	196624	Henikoff-ChEC
chrXII	9069	196624	196625	196587	196737	196662	SLiM-ChIP
chrXII	9070	196662	196663	196587	196737	196662	SLiM-ChIP
chrXII	9071	197969	197970	197894	198044	197969	Henikoff-ChEC
chrXII	9072	198224	198225	198149	198299	198224	Hahn-ChEC
chrXII	9072	198224	198225	198155	198305	198230	SLiM-ChIP
chrXII	9072	198224	198225	198160	198310	198235	Henikoff-ChEC
chrXII	9072	198224	198225	198179	198329	198254	Pugh-Chip-exo
chrXII	9073	198548	198549	198473	198623	198548	Henikoff-ChEC
chrXII	9074	198634	198635	198559	198709	198634	Henikoff-ChEC
chrXII	9075	198722	198723	198647	198797	198722	Henikoff-ChEC
chrXII	9076	198922	198923	198847	198997	198922	Pugh-Chip-exo
chrXII	9077	201550	201551	201475	201625	201550	Henikoff-ChEC
chrXII	9078	201606	201607	201475	201625	201550	Henikoff-ChEC
chrXII	9077	201550	201551	201531	201681	201606	Henikoff-ChEC
chrXII	9078	201606	201607	201531	201681	201606	Henikoff-ChEC
chrXII	9079	201812	201813	201737	201887	201812	Henikoff-ChEC
chrXII	9080	202650	202651	202575	202725	202650	Henikoff-ChEC
chrXII	9081	202778	202779	202703	202853	202778	SLiM-ChIP
chrXII	9081	202778	202779	202706	202856	202781	Hahn-ChEC
chrXII	9082	202867	202868	202792	202942	202867	Henikoff-ChEC
chrXII	9083	202938	202939	202792	202942	202867	Henikoff-ChEC
chrXII	9082	202867	202868	202863	203013	202938	Pugh-Chip-exo
chrXII	9083	202938	202939	202863	203013	202938	Pugh-Chip-exo
chrXII	9083	202938	202939	202871	203021	202946	Pugh-Chip-exo
chrXII	9084	203064	203065	202989	203139	203064	Henikoff-ChEC
chrXII	9085	203228	203229	203153	203303	203228	Henikoff-ChEC
chrXII	9086	203274	203275	203153	203303	203228	Henikoff-ChEC
chrXII	9085	203228	203229	203199	203349	203274	Henikoff-ChEC
chrXII	9086	203274	203275	203199	203349	203274	Henikoff-ChEC
chrXII	9087	208400	208401	208325	208475	208400	Henikoff-ChEC
chrXII	9088	208578	208579	208503	208653	208578	Henikoff-ChEC
chrXII	9089	208672	208673	208597	208747	208672	Henikoff-ChEC
chrXII	9090	212474	212475	212399	212549	212474	Hahn-ChEC
chrXII	9091	214358	214359	214283	214433	214358	Henikoff-ChEC
chrXII	9092	214582	214583	214507	214657	214582	Henikoff-ChEC
chrXII	9093	214920	214921	214845	214995	214920	Henikoff-ChEC
chrXII	9094	214966	214967	214845	214995	214920	Henikoff-ChEC
chrXII	9093	214920	214921	214891	215041	214966	Henikoff-ChEC
chrXII	9094	214966	214967	214891	215041	214966	Henikoff-ChEC
chrXII	9095	215010	215011	214891	215041	214966	Henikoff-ChEC
chrXII	9094	214966	214967	214935	215085	215010	Henikoff-ChEC
chrXII	9095	215010	215011	214935	215085	215010	Henikoff-ChEC
chrXII	9096	222300	222301	222225	222375	222300	Henikoff-ChEC
chrXII	9097	225310	225311	225235	225385	225310	Henikoff-ChEC
chrXII	9098	225580	225581	225505	225655	225580	Henikoff-ChEC
chrXII	9099	228638	228639	228563	228713	228638	Henikoff-ChEC
chrXII	9100	228806	228807	228731	228881	228806	Henikoff-ChEC
chrXII	9101	230480	230481	230405	230555	230480	Henikoff-ChEC
chrXII	9102	230673	230674	230598	230748	230673	Henikoff-ChEC
chrXII	9103	230942	230943	230867	231017	230942	Henikoff-ChEC
chrXII	9104	231246	231247	231171	231321	231246	Henikoff-ChEC
chrXII	9105	231516	231517	231441	231591	231516	Henikoff-ChEC
chrXII	9106	231920	231921	231845	231995	231920	Henikoff-ChEC
chrXII	9107	232112	232113	232037	232187	232112	Henikoff-ChEC
chrXII	9108	232186	232187	232037	232187	232112	Henikoff-ChEC
chrXII	9107	232112	232113	232111	232261	232186	Henikoff-ChEC
chrXII	9108	232186	232187	232111	232261	232186	Henikoff-ChEC
chrXII	9109	232224	232225	232111	232261	232186	Henikoff-ChEC
chrXII	9108	232186	232187	232149	232299	232224	Henikoff-ChEC
chrXII	9109	232224	232225	232149	232299	232224	Henikoff-ChEC
chrXII	9110	232396	232397	232321	232471	232396	Henikoff-ChEC
chrXII	9111	232484	232485	232409	232559	232484	Pugh-Chip-exo
chrXII	9112	234238	234239	234163	234313	234238	Henikoff-ChEC
chrXII	9113	234358	234359	234283	234433	234358	Henikoff-ChEC
chrXII	9114	234488	234489	234413	234563	234488	Henikoff-ChEC
chrXII	9115	234712	234713	234637	234787	234712	Henikoff-ChEC
chrXII	9116	234774	234775	234637	234787	234712	Henikoff-ChEC
chrXII	9115	234712	234713	234699	234849	234774	Henikoff-ChEC
chrXII	9116	234774	234775	234699	234849	234774	Henikoff-ChEC
chrXII	9117	234903	234904	234828	234978	234903	Henikoff-ChEC
chrXII	9118	237798	237799	237723	237873	237798	Henikoff-ChEC
chrXII	9119	237830	237831	237723	237873	237798	Henikoff-ChEC
chrXII	9118	237798	237799	237755	237905	237830	Henikoff-ChEC
chrXII	9119	237830	237831	237755	237905	237830	Henikoff-ChEC
chrXII	9120	237876	237877	237755	237905	237830	Henikoff-ChEC
chrXII	9119	237830	237831	237801	237951	237876	SLiM-ChIP
chrXII	9120	237876	237877	237801	237951	237876	SLiM-ChIP
chrXII	9121	237928	237929	237801	237951	237876	SLiM-ChIP
chrXII	9119	237830	237831	237817	237967	237892	Henikoff-ChEC
chrXII	9120	237876	237877	237817	237967	237892	Henikoff-ChEC
chrXII	9121	237928	237929	237817	237967	237892	Henikoff-ChEC
chrXII	9122	237956	237957	237817	237967	237892	Henikoff-ChEC
chrXII	9120	237876	237877	237853	238003	237928	Henikoff-ChEC
chrXII	9121	237928	237929	237853	238003	237928	Henikoff-ChEC
