UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA_count , C_SASA_count , D_SASA_count , E_SASA_count , F_SASA_count , G_SASA_count , H_SASA_count , I_SASA_count , K_SASA_count , L_SASA_count , M_SASA_count , N_SASA_count , P_SASA_count , Q_SASA_count , R_SASA_count , S_SASA_count , T_SASA_count , V_SASA_count , W_SASA_count , Y_SASA_count
P40459, 198, 308, 0.5276, 0.001271, 90, True, nucleus; cytoplasm, 2.565, , 3.0, 0, 5.0, 6.0, 1.0, 2.0, 1.0, 1.0, 5.0, 1.0, 0, 3.0, 4.0, 3.0, 6.0, 4.0, 2.0, 2.0, 0, 2.0
P40460, 123, 255, 0.2419, 4e-06, 42, nan, chromosome; centromere; kinetochore; nucleus, 3.092, , 2.0, 1.0, 4.0, 6.0, 2.0, 6.0, 1.0, 5.0, 11.0, 3.0, 1.0, 7.0, 3.0, 6.0, 3.0, 9.0, 4.0, 1.0, 0, 0
P40460, 262, 407, 0.2419, 4e-06, 42, nan, chromosome; centromere; kinetochore; nucleus, 3.208, , 4.0, 1.0, 5.0, 21.0, 3.0, 2.0, 2.0, 8.0, 22.0, 12.0, 4.0, 9.0, 2.0, 10.0, 4.0, 7.0, 5.0, 3.0, 2.0, 5.0
P40460, 414, 519, 0.2419, 4e-06, 42, nan, chromosome; centromere; kinetochore; nucleus, 3.036, , 1.0, 0, 5.0, 10.0, 2.0, 5.0, 2.0, 6.0, 8.0, 8.0, 0, 8.0, 1.0, 8.0, 7.0, 15.0, 3.0, 0, 0, 1.0
P40462, 7, 335, 0.272, 0.001853, 54, True, cytoplasm, 2.923, , 8.0, 2.0, 12.0, 12.0, 3.0, 7.0, 4.0, 1.0, 16.0, 4.0, 2.0, 8.0, 10.0, 10.0, 1.0, 13.0, 10.0, 3.0, 0, 1.0
P40462, 343, 488, 0.272, 0.001853, 54, True, cytoplasm, 3.072, , 6.0, 1.0, 7.0, 7.0, 2.0, 5.0, 3.0, 2.0, 5.0, 4.0, 1.0, 7.0, 2.0, 7.0, 4.0, 8.0, 5.0, 1.0, 2.0, 0
P40462, 493, 834, 0.272, 0.001853, 54, True, cytoplasm, 2.758, , 5.0, 0, 12.0, 18.0, 3.0, 11.0, 3.0, 3.0, 19.0, 6.0, 2.0, 11.0, 3.0, 8.0, 4.0, 14.0, 10.0, 2.0, 0, 3.0
P40462, 851, 943, 0.272, 0.001853, 54, True, cytoplasm, 2.926, , 4.0, 0, 7.0, 6.0, 0, 4.0, 1.0, 3.0, 6.0, 2.0, 2.0, 1.0, 0, 5.0, 4.0, 5.0, 6.0, 0, 1.0, 0
P40465, 4, 211, 0.4984, 0.133606, 90, nan, nucleus; cytoplasm, 2.824, , 3.0, 0, 6.0, 12.0, 2.0, 4.0, 2.0, 3.0, 12.0, 6.0, 1.0, 8.0, 3.0, 7.0, 11.0, 11.0, 8.0, 4.0, 0, 1.0
P40466, 20, 212, 0.1583, 0.002154, 6, nan, cytoplasm; cytosol; nucleus, 3.26, , 2.0, 1.0, 7.0, 5.0, 0, 14.0, 1.0, 3.0, 5.0, 6.0, 0, 11.0, 10.0, 4.0, 7.0, 9.0, 5.0, 5.0, 0, 3.0
P40466, 298, 416, 0.1583, 0.002154, 6, nan, cytoplasm; cytosol; nucleus, 2.71, , 5.0, 0, 4.0, 2.0, 2.0, 7.0, 1.0, 1.0, 9.0, 2.0, 2.0, 5.0, 3.0, 3.0, 9.0, 6.0, 0, 0, 0, 1.0
P40467, 120, 183, 0.2417, 2.1e-05, 42, nan, nucleus, 3.037, , 0, 0, 9.0, 2.0, 2.0, 0, 1.0, 4.0, 4.0, 3.0, 0, 3.0, 2.0, 5.0, 3.0, 5.0, 3.0, 1.0, 0, 1.0
P40467, 244, 666, 0.2417, 2.1e-05, 42, nan, nucleus, 2.788, , 7.0, 0, 16.0, 13.0, 2.0, 8.0, 2.0, 7.0, 15.0, 6.0, 2.0, 17.0, 9.0, 5.0, 14.0, 17.0, 8.0, 2.0, 0, 4.0
P40468, 163, 244, 0.1047, 0.001032, 6, False, , 3.632, , 5.0, 0, 2.0, 6.0, 1.0, 3.0, 2.0, 4.0, 8.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 5.0, 2.0, 2.0, 0, 1.0
P40468, 246, 286, 0.1047, 0.001032, 6, False, , 3.127, , 2.0, 0, 0, 4.0, 2.0, 0, 3.0, 0, 5.0, 4.0, 2.0, 4.0, 1.0, 1.0, 3.0, 6.0, 2.0, 0, 0, 2.0
P40468, 335, 618, 0.1047, 0.001032, 6, False, , 3.466, , 11.0, 0, 6.0, 18.0, 2.0, 4.0, 0, 6.0, 15.0, 13.0, 0, 8.0, 8.0, 4.0, 5.0, 17.0, 8.0, 2.0, 1.0, 4.0
P40468, 632, 977, 0.1047, 0.001032, 6, False, , 3.087, , 5.0, 1.0, 11.0, 29.0, 8.0, 9.0, 3.0, 7.0, 17.0, 12.0, 2.0, 19.0, 7.0, 9.0, 8.0, 25.0, 6.0, 4.0, 0, 1.0
P40468, 997, 1380, 0.1047, 0.001032, 6, False, , 3.278, , 13.0, 3.0, 13.0, 20.0, 3.0, 9.0, 3.0, 10.0, 19.0, 5.0, 4.0, 12.0, 10.0, 9.0, 9.0, 11.0, 11.0, 7.0, 1.0, 3.0
P40468, 1391, 1779, 0.1047, 0.001032, 6, False, , 2.723, , 7.0, 1.0, 15.0, 20.0, 3.0, 8.0, 6.0, 3.0, 20.0, 8.0, 2.0, 21.0, 8.0, 3.0, 8.0, 15.0, 8.0, 4.0, 0, 2.0
P40468, 1800, 2211, 0.1047, 0.001032, 6, False, , 3.034, , 8.0, 1.0, 19.0, 12.0, 2.0, 14.0, 4.0, 4.0, 15.0, 7.0, 6.0, 11.0, 6.0, 6.0, 12.0, 12.0, 9.0, 5.0, 1.0, 0
P40468, 2332, 2360, 0.1047, 0.001032, 6, False, , 4.018, , 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 1.0, 3.0, 4.0, 0, 2.0, 1.0, 1.0, 2.0, 5.0, 2.0, 2.0, 0, 1.0
P40469, 4, 412, 0.3697, 0.002641, 78, False, nucleus, 2.85, , 5.0, 1.0, 16.0, 18.0, 5.0, 9.0, 3.0, 1.0, 20.0, 6.0, 0, 18.0, 7.0, 12.0, 4.0, 21.0, 8.0, 10.0, 0, 4.0
P40469, 421, 837, 0.3697, 0.002641, 78, False, nucleus, 2.739, , 5.0, 1.0, 12.0, 25.0, 5.0, 9.0, 1.0, 2.0, 19.0, 8.0, 4.0, 14.0, 6.0, 8.0, 7.0, 15.0, 6.0, 2.0, 0, 3.0
P40469, 860, 1025, 0.3697, 0.002641, 78, False, nucleus, 2.925, , 2.0, 0, 9.0, 4.0, 1.0, 2.0, 3.0, 3.0, 9.0, 3.0, 1.0, 5.0, 8.0, 5.0, 1.0, 7.0, 5.0, 2.0, 0, 2.0
P40470, 8, 150, 0.1784, 0.006479, 18, nan, nucleus; nucleolus, 3.147, , 4.0, 1.0, 8.0, 8.0, 0, 5.0, 5.0, 5.0, 26.0, 13.0, 0, 10.0, 2.0, 11.0, 8.0, 8.0, 4.0, 10.0, 1.0, 2.0
P40472, 319, 475, 0.4097, 0.025636, 78, nan, secreted; cell wall, 3.253, , 4.0, 0, 7.0, 7.0, 0, 20.0, 0, 1.0, 5.0, 1.0, 0, 5.0, 4.0, 1.0, 0, 10.0, 7.0, 2.0, 2.0, 2.0
P40480, 334, 474, 0.1943, 0.001717, 18, nan, , 2.594, , 3.0, 0, 11.0, 10.0, 2.0, 10.0, 1.0, 4.0, 10.0, 0, 1.0, 5.0, 0, 3.0, 3.0, 1.0, 2.0, 1.0, 0, 1.0
P40480, 532, 663, 0.1943, 0.001717, 18, nan, , 2.669, , 2.0, 1.0, 3.0, 8.0, 1.0, 13.0, 2.0, 2.0, 12.0, 2.0, 1.0, 6.0, 2.0, 2.0, 4.0, 3.0, 3.0, 0, 0, 1.0
P40480, 877, 1077, 0.1943, 0.001717, 18, nan, , 3.004, , 3.0, 0, 11.0, 8.0, 1.0, 5.0, 2.0, 4.0, 16.0, 10.0, 2.0, 15.0, 8.0, 8.0, 6.0, 11.0, 5.0, 5.0, 1.0, 4.0
P40481, 42, 372, 0.4098, 0.001265, 78, True, nucleus; cytoplasm, 2.821, , 6.0, 1.0, 17.0, 15.0, 2.0, 14.0, 3.0, 3.0, 7.0, 4.0, 1.0, 14.0, 6.0, 7.0, 4.0, 12.0, 3.0, 3.0, 0, 1.0
P40483, 8, 86, 0.318, 0.000243, 66, True, cytoplasm, 3.012, , 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 1.0, 3.0, 5.0, 0, 0, 6.0, 6.0, 4.0, 2.0, 1.0, 4.0, 1.0, 0, 0
P40483, 96, 380, 0.318, 0.000243, 66, True, cytoplasm, 2.967, , 1.0, 1.0, 7.0, 13.0, 3.0, 23.0, 1.0, 0, 9.0, 5.0, 1.0, 7.0, 8.0, 4.0, 9.0, 8.0, 6.0, 4.0, 1.0, 1.0
P40483, 413, 504, 0.318, 0.000243, 66, True, cytoplasm, 3.565, , 4.0, 0, 6.0, 4.0, 0, 8.0, 1.0, 1.0, 3.0, 7.0, 0, 4.0, 4.0, 1.0, 2.0, 2.0, 4.0, 1.0, 0, 2.0
P40483, 510, 694, 0.318, 0.000243, 66, True, cytoplasm, 3.019, , 6.0, 0, 4.0, 6.0, 3.0, 20.0, 4.0, 2.0, 11.0, 0, 0, 8.0, 8.0, 4.0, 3.0, 10.0, 4.0, 2.0, 0, 3.0
P40484, 125, 313, 0.2827, 0.000792, 54, False, nucleus; cytoplasm; chromosome; centromere; cytoplasm; cytoskeleton; microtubule organizing center; spindle pole body; bud neck, 3.009, , 3.0, 1.0, 7.0, 16.0, 1.0, 8.0, 0, 2.0, 4.0, 4.0, 3.0, 6.0, 5.0, 8.0, 7.0, 4.0, 5.0, 5.0, 0, 1.0
P40486, 7, 108, 0.3562, 7.8e-05, 66, nan, nucleus, 3.091, , 5.0, 0, 7.0, 7.0, 2.0, 3.0, 0, 1.0, 4.0, 4.0, 0, 3.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 0, 3.0
P40486, 173, 467, 0.3562, 7.8e-05, 66, nan, nucleus, 2.796, , 1.0, 0, 16.0, 15.0, 2.0, 9.0, 2.0, 1.0, 15.0, 7.0, 2.0, 8.0, 2.0, 7.0, 2.0, 11.0, 7.0, 5.0, 0, 3.0
P40486, 469, 504, 0.3562, 7.8e-05, 66, nan, nucleus, 3.222, , 2.0, 1.0, 0, 9.0, 1.0, 1.0, 0, 3.0, 0, 1.0, 0, 2.0, 0, 4.0, 2.0, 2.0, 2.0, 0, 1.0, 1.0
P40487, 58, 173, 0.253, 0.003412, 42, nan, cytoplasm, 3.673, , 2.0, 2.0, 5.0, 5.0, 2.0, 4.0, 0, 3.0, 6.0, 5.0, 0, 5.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 2.0
P40487, 178, 287, 0.253, 0.003412, 42, nan, cytoplasm, 2.53, , 1.0, 1.0, 4.0, 4.0, 1.0, 5.0, 1.0, 2.0, 7.0, 1.0, 0, 3.0, 4.0, 2.0, 4.0, 2.0, 0, 0, 0, 2.0
P40487, 292, 416, 0.253, 0.003412, 42, nan, cytoplasm, 3.365, , 6.0, 0, 4.0, 6.0, 1.0, 10.0, 0, 2.0, 10.0, 3.0, 3.0, 3.0, 0, 3.0, 3.0, 2.0, 1.0, 2.0, 1.0, 3.0
P40491, 4, 149, 0.3748, 0.000402, 78, nan, mitochondrion, 2.662, , 5.0, 0, 8.0, 10.0, 2.0, 5.0, 1.0, 2.0, 13.0, 4.0, 0, 12.0, 2.0, 7.0, 11.0, 6.0, 4.0, 6.0, 0, 3.0
P40492, 13, 190, 0.2576, 0.001368, 42, nan, nucleus; cytoplasm, 2.993, , 5.0, 1.0, 7.0, 12.0, 2.0, 3.0, 8.0, 6.0, 12.0, 7.0, 0, 11.0, 1.0, 10.0, 4.0, 5.0, 8.0, 3.0, 1.0, 3.0
P40492, 192, 371, 0.2576, 0.001368, 42, nan, nucleus; cytoplasm, 3.306, , 1.0, 0, 12.0, 5.0, 4.0, 4.0, 3.0, 6.0, 14.0, 7.0, 0, 5.0, 5.0, 6.0, 6.0, 18.0, 11.0, 5.0, 0, 4.0
P40492, 414, 512, 0.2576, 0.001368, 42, nan, nucleus; cytoplasm, 3.588, , 2.0, 2.0, 3.0, 6.0, 3.0, 2.0, 3.0, 4.0, 12.0, 5.0, 1.0, 3.0, 5.0, 5.0, 1.0, 4.0, 2.0, 4.0, 0, 0
P40493, 75, 327, 0.1958, 0.001476, 18, nan, nucleus; nucleolus, 2.109, , 2.0, 0, 12.0, 9.0, 0, 10.0, 4.0, 0, 21.0, 6.0, 0, 14.0, 4.0, 10.0, 8.0, 9.0, 4.0, 1.0, 0, 5.0
P40494, 14, 316, 0.2022, 1.9e-05, 30, nan, cytoplasm; cytoskeleton; actin patch, 3.138, , 9.0, 1.0, 5.0, 5.0, 2.0, 13.0, 6.0, 4.0, 7.0, 7.0, 1.0, 13.0, 6.0, 12.0, 10.0, 9.0, 6.0, 2.0, 0, 4.0
P40494, 601, 639, 0.2022, 1.9e-05, 30, nan, cytoplasm; cytoskeleton; actin patch, 2.503, , 0, 0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 3.0, 2.0, 2.0, 7.0, 6.0, 1.0, 0, 0, 2.0
P40495, 16, 369, 0.6161, 0.000698, 90, True, mitochondrion, 2.744, , 8.0, 1.0, 10.0, 16.0, 1.0, 25.0, 0, 4.0, 19.0, 1.0, 0, 6.0, 4.0, 11.0, 8.0, 12.0, 10.0, 2.0, 0, 3.0
P40496, 6, 35, 0.249, 4.8e-05, 42, False, mitochondrion, 4.18, , 4.0, 0, 0, 1.0, 0, 1.0, 0, 1.0, 2.0, 1.0, 0, 2.0, 0, 1.0, 1.0, 2.0, 1.0, 2.0, 0, 1.0
P40496, 64, 92, 0.249, 4.8e-05, 42, False, mitochondrion, 2.814, , 1.0, 0, 1.0, 1.0, 0, 2.0, 1.0, 0, 4.0, 2.0, 0, 3.0, 2.0, 1.0, 4.0, 2.0, 1.0, 2.0, 0, 2.0
P40496, 101, 197, 0.249, 4.8e-05, 42, False, mitochondrion, 3.632, , 3.0, 0, 4.0, 9.0, 1.0, 4.0, 1.0, 3.0, 4.0, 5.0, 3.0, 2.0, 3.0, 5.0, 2.0, 3.0, 2.0, 3.0, 1.0, 1.0
P40498, 127, 520, 0.177, 1.4e-05, 18, False, nucleus; nucleolus, 2.726, , 2.0, 0, 24.0, 15.0, 4.0, 12.0, 2.0, 5.0, 19.0, 6.0, 1.0, 9.0, 6.0, 9.0, 2.0, 18.0, 4.0, 2.0, 0, 4.0
P40498, 529, 720, 0.177, 1.4e-05, 18, False, nucleus; nucleolus, 3.09, , 3.0, 0, 4.0, 8.0, 1.0, 13.0, 2.0, 5.0, 10.0, 4.0, 0, 5.0, 0, 5.0, 8.0, 3.0, 4.0, 3.0, 0, 3.0
P40505, 14, 315, 0.2266, 0.003803, 30, False, nucleus, 3.045, , 13.0, 1.0, 22.0, 26.0, 8.0, 21.0, 6.0, 6.0, 22.0, 21.0, 3.0, 26.0, 6.0, 17.0, 26.0, 26.0, 17.0, 7.0, 1.0, 12.0
P40506, 20, 364, 0.3904, 3e-06, 78, True, nucleus; cytoplasm, 2.823, , 8.0, 0, 16.0, 17.0, 5.0, 13.0, 5.0, 3.0, 22.0, 8.0, 1.0, 13.0, 7.0, 5.0, 3.0, 8.0, 11.0, 1.0, 0, 3.0
P40507, 147, 251, 0.1957, 0.003668, 18, nan, nucleus; cytoplasm, 2.99, , 6.0, 1.0, 10.0, 5.0, 4.0, 5.0, 3.0, 1.0, 5.0, 4.0, 0, 7.0, 1.0, 5.0, 6.0, 6.0, 4.0, 1.0, 1.0, 5.0
P40510, 6, 36, 0.5858, 0.001689, 90, True, , 3.868, , 2.0, 0, 2.0, 0, 3.0, 2.0, 0, 0, 0, 1.0, 2.0, 3.0, 2.0, 3.0, 1.0, 6.0, 3.0, 1.0, 0, 0
P40510, 61, 154, 0.5858, 0.001689, 90, True, , 2.865, , 4.0, 0, 4.0, 5.0, 2.0, 5.0, 1.0, 2.0, 7.0, 1.0, 0, 6.0, 2.0, 3.0, 3.0, 6.0, 2.0, 1.0, 0, 1.0
P40510, 156, 344, 0.5858, 0.001689, 90, True, , 3.513, , 10.0, 0, 4.0, 8.0, 0, 13.0, 4.0, 2.0, 5.0, 3.0, 2.0, 4.0, 6.0, 1.0, 6.0, 7.0, 7.0, 4.0, 2.0, 0
P40510, 376, 468, 0.5858, 0.001689, 90, True, , 2.767, , 0, 0, 6.0, 5.0, 0, 3.0, 1.0, 0, 3.0, 2.0, 0, 7.0, 1.0, 3.0, 2.0, 10.0, 1.0, 4.0, 0, 3.0
P40513, 50, 265, 0.2003, 0.005526, 30, False, mitochondrion matrix, 3.036, , 10.0, 0, 13.0, 25.0, 3.0, 7.0, 1.0, 4.0, 8.0, 5.0, 1.0, 11.0, 7.0, 5.0, 2.0, 16.0, 4.0, 3.0, 1.0, 3.0
P40516, 10, 255, 0.4035, 0.000614, 78, False, cytoplasm, 2.805, , 5.0, 0, 15.0, 10.0, 3.0, 18.0, 0, 0, 11.0, 2.0, 3.0, 6.0, 3.0, 13.0, 3.0, 5.0, 7.0, 4.0, 0, 2.0
P40517, 213, 324, 0.4419, 0.000201, 90, False, nucleus, 3.287, , 0, 1.0, 3.0, 6.0, 0, 9.0, 0, 4.0, 11.0, 3.0, 0, 5.0, 1.0, 5.0, 3.0, 2.0, 2.0, 6.0, 0, 0
P40518, 6, 149, 0.3494, 7.1e-05, 66, True, cytoplasm; cytoskeleton; actin patch, 3.192, , 5.0, 0, 10.0, 6.0, 1.0, 8.0, 1.0, 3.0, 3.0, 3.0, 0, 3.0, 6.0, 8.0, 4.0, 7.0, 6.0, 3.0, 0, 2.0
P40522, 21, 113, 0.2682, 0.021175, 54, nan, nucleus; cytoplasm, 2.374, , 3.0, 0, 3.0, 5.0, 0, 2.0, 1.0, 1.0, 12.0, 3.0, 0, 4.0, 1.0, 6.0, 5.0, 6.0, 2.0, 1.0, 0, 2.0
P40522, 189, 386, 0.2682, 0.021175, 54, nan, nucleus; cytoplasm, 3.592, , 9.0, 0, 6.0, 5.0, 3.0, 4.0, 3.0, 5.0, 6.0, 5.0, 3.0, 6.0, 5.0, 7.0, 5.0, 13.0, 7.0, 2.0, 0, 3.0
P40522, 424, 528, 0.2682, 0.021175, 54, nan, nucleus; cytoplasm, 2.771, , 2.0, 0, 5.0, 5.0, 0, 2.0, 1.0, 2.0, 6.0, 5.0, 1.0, 12.0, 1.0, 2.0, 4.0, 9.0, 6.0, 0, 0, 0
P40523, 46, 131, 0.2205, 0.006744, 30, nan, , 3.791, , 1.0, 0, 3.0, 2.0, 2.0, 3.0, 1.0, 1.0, 1.0, 4.0, 2.0, 3.0, 6.0, 3.0, 0, 2.0, 6.0, 1.0, 1.0, 3.0
P40523, 383, 459, 0.2205, 0.006744, 30, nan, , 3.628, , 0, 1.0, 2.0, 8.0, 5.0, 3.0, 0, 6.0, 11.0, 5.0, 2.0, 4.0, 3.0, 3.0, 4.0, 3.0, 3.0, 2.0, 2.0, 1.0
P40523, 516, 625, 0.2205, 0.006744, 30, nan, , 3.316, , 4.0, 0, 9.0, 16.0, 5.0, 5.0, 3.0, 2.0, 5.0, 6.0, 1.0, 4.0, 4.0, 5.0, 3.0, 7.0, 2.0, 5.0, 0, 6.0
P40525, 21, 120, 0.1648, 0.01547, 18, True, cytoplasm, 3.557, , 9.0, 1.0, 1.0, 6.0, 1.0, 7.0, 2.0, 3.0, 16.0, 3.0, 0, 1.0, 2.0, 5.0, 5.0, 6.0, 6.0, 7.0, 0, 1.0
P40529, 6, 138, 0.2773, 1.7e-05, 54, nan, golgi apparatus; cytoplasm, 3.196, , 5.0, 0, 6.0, 6.0, 0, 6.0, 3.0, 2.0, 8.0, 4.0, 0, 2.0, 2.0, 3.0, 4.0, 8.0, 6.0, 3.0, 0, 1.0
P40535, 117, 234, 0.23, 4.5e-05, 42, nan, nucleus, 3.555, , 8.0, 0, 5.0, 4.0, 4.0, 3.0, 3.0, 2.0, 3.0, 9.0, 7.0, 14.0, 7.0, 16.0, 3.0, 13.0, 9.0, 3.0, 0, 3.0
P40535, 283, 546, 0.23, 4.5e-05, 42, nan, nucleus, 3.472, , 14.0, 1.0, 10.0, 14.0, 7.0, 11.0, 6.0, 13.0, 27.0, 18.0, 2.0, 29.0, 14.0, 13.0, 12.0, 24.0, 16.0, 10.0, 0, 4.0
P40537, 147, 291, 0.2189, 0.012324, 30, nan, , 2.94, , 2.0, 0, 5.0, 3.0, 0, 1.0, 5.0, 3.0, 11.0, 4.0, 1.0, 7.0, 1.0, 3.0, 3.0, 11.0, 1.0, 3.0, 0, 1.0
P40537, 433, 713, 0.2189, 0.012324, 30, nan, , 2.637, , 4.0, 0, 11.0, 11.0, 2.0, 1.0, 2.0, 6.0, 22.0, 4.0, 2.0, 19.0, 2.0, 6.0, 2.0, 16.0, 7.0, 1.0, 2.0, 4.0
P40541, 122, 514, 0.2745, 0.000469, 54, nan, nucleus; chromosome; centromere; chromosome, 2.594, , 3.0, 0, 13.0, 26.0, 3.0, 7.0, 6.0, 3.0, 23.0, 9.0, 1.0, 10.0, 2.0, 12.0, 7.0, 18.0, 6.0, 5.0, 0, 1.0
P40541, 516, 870, 0.2745, 0.000469, 54, nan, nucleus; chromosome; centromere; chromosome, 2.521, , 5.0, 1.0, 27.0, 22.0, 4.0, 6.0, 3.0, 4.0, 17.0, 3.0, 1.0, 12.0, 5.0, 7.0, 5.0, 14.0, 6.0, 4.0, 1.0, 2.0
P40541, 872, 1060, 0.2745, 0.000469, 54, nan, nucleus; chromosome; centromere; chromosome, 3.308, , 9.0, 0, 12.0, 12.0, 3.0, 4.0, 0, 4.0, 8.0, 5.0, 0, 7.0, 3.0, 2.0, 4.0, 9.0, 6.0, 3.0, 0, 2.0
P40545, 5, 260, 0.4252, 0.000132, 78, True, cytoplasm, 2.313, , 1.0, 0, 19.0, 11.0, 0, 22.0, 3.0, 0, 15.0, 5.0, 0, 6.0, 3.0, 7.0, 4.0, 2.0, 2.0, 2.0, 0, 1.0
P40546, 150, 301, 0.1069, 0.001316, 6, nan, nucleus; nucleolus, 3.023, , 3.0, 0, 7.0, 7.0, 0, 16.0, 3.0, 3.0, 18.0, 7.0, 1.0, 7.0, 1.0, 7.0, 7.0, 8.0, 2.0, 6.0, 0, 2.0
P40547, 8, 160, 0.2792, 0.002007, 54, nan, cytoplasm; nucleus, 3.473, , 1.0, 1.0, 6.0, 3.0, 1.0, 6.0, 2.0, 4.0, 8.0, 7.0, 0, 6.0, 4.0, 7.0, 1.0, 7.0, 2.0, 3.0, 0, 1.0
P40547, 184, 242, 0.2792, 0.002007, 54, nan, cytoplasm; nucleus, 4.048, , 2.0, 1.0, 5.0, 2.0, 2.0, 1.0, 2.0, 5.0, 7.0, 4.0, 1.0, 1.0, 3.0, 2.0, 2.0, 9.0, 1.0, 4.0, 0, 2.0
P40547, 256, 655, 0.2792, 0.002007, 54, nan, cytoplasm; nucleus, 3.154, , 8.0, 3.0, 16.0, 13.0, 6.0, 8.0, 4.0, 3.0, 13.0, 9.0, 6.0, 16.0, 9.0, 7.0, 8.0, 13.0, 13.0, 2.0, 2.0, 4.0
P40547, 660, 789, 0.2792, 0.002007, 54, nan, cytoplasm; nucleus, 3.5, , 3.0, 0, 4.0, 8.0, 0, 4.0, 1.0, 7.0, 7.0, 5.0, 0, 10.0, 1.0, 4.0, 1.0, 10.0, 6.0, 3.0, 1.0, 4.0
P40547, 873, 919, 0.2792, 0.002007, 54, nan, cytoplasm; nucleus, 3.637, , 1.0, 0, 2.0, 4.0, 0, 1.0, 1.0, 0, 4.0, 7.0, 0, 1.0, 0, 0, 5.0, 2.0, 3.0, 3.0, 0, 1.0
P40553, 68, 212, 0.2922, 0.000169, 54, nan, nucleus; chromosome; telomere, 2.5, , 1.0, 0, 5.0, 6.0, 0, 6.0, 0, 0, 14.0, 3.0, 0, 4.0, 5.0, 1.0, 3.0, 8.0, 2.0, 2.0, 0, 1.0
P40555, 4, 122, 0.4118, 0.004369, 78, nan, , 3.068, , 4.0, 0, 9.0, 5.0, 2.0, 3.0, 3.0, 0, 6.0, 4.0, 3.0, 10.0, 3.0, 5.0, 2.0, 9.0, 4.0, 4.0, 0, 1.0
P40555, 136, 219, 0.4118, 0.004369, 78, nan, , 2.728, , 2.0, 0, 4.0, 4.0, 0, 6.0, 1.0, 1.0, 6.0, 1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 2.0, 0, 0
P40558, 12, 276, 0.2557, 0.000505, 42, nan, cytoplasm, 2.831, , 3.0, 2.0, 5.0, 12.0, 1.0, 21.0, 1.0, 3.0, 17.0, 1.0, 0, 7.0, 4.0, 4.0, 7.0, 13.0, 7.0, 3.0, 0, 2.0
P40559, 3, 501, 0.2094, 0.009842, 30, nan, cytoplasm; cytoskeleton; actin patch, 2.812, , 1.0, 1.0, 17.0, 22.0, 1.0, 24.0, 3.0, 5.0, 22.0, 13.0, 0, 16.0, 5.0, 11.0, 11.0, 26.0, 9.0, 4.0, 0, 6.0
P40559, 517, 827, 0.2094, 0.009842, 30, nan, cytoplasm; cytoskeleton; actin patch, 2.897, , 6.0, 0, 10.0, 15.0, 2.0, 15.0, 2.0, 2.0, 17.0, 4.0, 2.0, 3.0, 4.0, 3.0, 6.0, 9.0, 5.0, 3.0, 0, 4.0
P40559, 830, 870, 0.2094, 0.009842, 30, nan, cytoplasm; cytoskeleton; actin patch, 3.497, , 2.0, 0, 5.0, 6.0, 1.0, 3.0, 0, 2.0, 2.0, 2.0, 1.0, 0, 0, 1.0, 0, 2.0, 3.0, 0, 0, 1.0
P40560, 2, 105, 0.2492, 0.002853, 42, nan, , 3.493, , 2.0, 1.0, 9.0, 3.0, 2.0, 6.0, 0, 1.0, 5.0, 4.0, 2.0, 2.0, 1.0, 2.0, 5.0, 3.0, 3.0, 4.0, 0, 3.0
P40560, 107, 246, 0.2492, 0.002853, 42, nan, , 2.881, , 2.0, 0, 7.0, 13.0, 3.0, 3.0, 4.0, 2.0, 6.0, 3.0, 0, 4.0, 3.0, 1.0, 4.0, 7.0, 3.0, 3.0, 0, 1.0
P40560, 252, 378, 0.2492, 0.002853, 42, nan, , 3.418, , 6.0, 0, 4.0, 5.0, 2.0, 2.0, 1.0, 3.0, 7.0, 4.0, 1.0, 7.0, 2.0, 1.0, 6.0, 4.0, 6.0, 3.0, 1.0, 3.0
P40560, 380, 509, 0.2492, 0.002853, 42, nan, , 2.362, , 2.0, 0, 8.0, 12.0, 0, 3.0, 0, 4.0, 5.0, 3.0, 0, 3.0, 2.0, 9.0, 6.0, 2.0, 2.0, 0, 0, 3.0
P40561, 52, 138, 0.2226, 3e-06, 30, nan, cytoplasm, 2.249, , 3.0, 0, 4.0, 6.0, 0, 8.0, 2.0, 0, 9.0, 1.0, 0, 3.0, 3.0, 3.0, 3.0, 2.0, 3.0, 0, 0, 1.0
P40562, 14, 64, 0.2425, 0.002653, 42, nan, nucleus, 3.579, , 2.0, 0, 4.0, 4.0, 1.0, 2.0, 1.0, 3.0, 6.0, 4.0, 0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0, 0, 2.0
