UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA , C_SASA , D_SASA , E_SASA , F_SASA , G_SASA , H_SASA , I_SASA , K_SASA , L_SASA , M_SASA , N_SASA , P_SASA , Q_SASA , R_SASA , S_SASA , T_SASA , V_SASA , W_SASA , Y_SASA
P47077, 60, 632, 0.1575, 0.002922, 6, False, nucleus; nucleolus, 2.632, , 692.57, 0, 2085.32, 3210.58, 557.61, 550.7, 329.58, 510.85, 4424.09, 839.35, 343.76, 1466.43, 728.04, 1111.75, 1549.36, 1087.82, 1052.0, 288.93, 431.6, 411.16
P47079, 20, 543, 0.354, 0.000515, 66, False, cytoplasm, 3.232, , 777.81, 46.69, 1563.27, 3077.44, 160.68, 1189.85, 575.48, 792.88, 2224.01, 780.09, 834.17, 1138.45, 912.73, 1169.79, 1533.15, 645.61, 988.66, 745.01, 0, 476.81
P47083, 4, 31, 0.1191, 0.001474, 6, False, nucleus; nucleolus, 4.231, , 151.74, 0, 351.98, 0, 211.98, 103.53, 0, 273.24, 590.68, 272.24, 0, 61.12, 105.53, 0, 177.72, 214.72, 0, 175.38, 0, 194.65
P47083, 506, 573, 0.1191, 0.001474, 6, False, nucleus; nucleolus, 2.684, , 243.11, 0, 345.02, 522.19, 0, 107.78, 0, 107.49, 2012.87, 314.33, 0, 857.9, 87.7, 201.1, 1572.95, 247.37, 246.27, 430.72, 0, 0
P47084, 25, 516, 0.2095, 0.006554, 30, False, mitochondrion, 2.306, , 403.94, 0, 2083.34, 3473.99, 0, 301.18, 615.93, 151.91, 4570.5, 681.02, 95.55, 1624.54, 563.13, 768.99, 1005.16, 1345.24, 797.02, 408.37, 107.62, 442.94
P47085, 3, 336, 0.2632, 0.001638, 54, nan, nucleus; cytoplasm, 2.173, , 286.36, 0, 1016.26, 1686.41, 0, 298.09, 738.01, 97.3, 1669.16, 0, 81.99, 616.15, 550.11, 916.79, 1275.25, 638.65, 540.3, 57.54, 0, 301.4
P47086, 28, 255, 0.1307, 0.001829, 6, nan, , 2.864, , 115.45, 88.57, 1085.11, 1036.25, 240.59, 219.49, 410.26, 623.32, 1883.34, 675.01, 0, 1196.46, 58.68, 725.36, 513.37, 642.02, 213.02, 166.69, 0, 270.54
P47087, 125, 160, 0.3622, 0.080253, 66, nan, , 3.629, , 0, 0, 362.02, 440.94, 0, 161.33, 300.79, 246.38, 183.84, 867.38, 138.62, 134.77, 105.92, 779.43, 184.99, 337.78, 216.14, 0, 0, 0
P47089, 7, 42, 0.3245, 1.2e-05, 66, True, cytoplasm, 3.178, , 134.59, 0, 133.89, 398.43, 159.1, 141.75, 86.17, 0, 436.08, 72.81, 0, 85.52, 71.63, 0, 151.89, 152.92, 0, 75.73, 0, 352.77
P47089, 94, 180, 0.3245, 1.2e-05, 66, True, cytoplasm, 2.304, , 308.51, 0, 548.84, 893.21, 0, 135.66, 79.08, 0, 1749.57, 142.42, 0, 66.59, 0, 93.45, 669.79, 360.09, 158.77, 158.45, 0, 0
P47093, 8, 99, 0.2662, 0.001143, 54, nan, cytoplasm; nucleus, 3.792, , 236.61, 0, 482.74, 788.37, 329.78, 70.13, 139.84, 365.06, 1257.76, 629.94, 170.56, 648.21, 227.55, 0, 156.12, 140.99, 151.03, 259.14, 225.41, 0
P47095, 4, 228, 0.3105, 0.009807, 66, True, cytoplasm, 3.014, , 194.98, 87.54, 1091.14, 538.28, 161.94, 296.08, 338.65, 231.83, 1782.68, 391.84, 307.12, 617.27, 663.03, 791.25, 172.82, 213.74, 503.03, 338.28, 0, 328.62
P47096, 12, 170, 0.4155, 0.000147, 78, True, nucleus; cytoplasm, 3.321, , 173.11, 104.35, 547.49, 1422.95, 373.06, 463.6, 372.14, 111.93, 956.02, 619.75, 83.04, 444.56, 531.83, 211.42, 121.77, 202.9, 253.9, 246.15, 0, 273.44
P47103, 4, 381, 0.5291, 0.000592, 90, True, , 2.329, , 84.12, 0, 1921.02, 2650.2, 84.84, 449.36, 281.7, 156.82, 2901.72, 176.38, 79.8, 1086.34, 536.5, 802.81, 602.25, 503.46, 357.36, 396.25, 0, 580.4
P47107, 13, 1112, 0.3481, 0.008084, 66, nan, , 3.045, , 651.89, 257.99, 3604.67, 4958.55, 1502.44, 1611.6, 1319.18, 931.61, 6418.01, 2227.07, 692.71, 2922.54, 711.43, 2090.66, 3809.08, 2780.9, 2099.6, 1390.85, 0, 358.11
P47108, 10, 1164, 0.1419, 0.001324, 6, nan, nucleus; nucleolus, 2.643, , 1402.1, 196.94, 4725.98, 5503.15, 759.47, 468.09, 1280.03, 829.71, 6495.34, 1450.98, 274.01, 4527.85, 1491.68, 2682.81, 2642.13, 4050.35, 2698.44, 459.78, 113.98, 1492.37
P47110, 7, 89, 0.3319, 0.000836, 66, nan, nucleus, 3.13, , 33.86, 69.14, 434.67, 180.72, 211.44, 38.37, 358.23, 343.76, 856.57, 154.55, 110.34, 502.89, 260.95, 565.5, 0, 201.33, 220.91, 96.85, 0, 89.54
P47112, 15, 157, 0.1814, 1.3e-05, 18, nan, nucleus; cytoplasm, 3.505, , 628.01, 118.34, 1004.33, 676.02, 217.98, 80.41, 204.43, 0, 912.5, 737.66, 0, 425.46, 347.99, 476.76, 591.18, 481.48, 480.51, 240.34, 0, 155.43
P47112, 187, 424, 0.1814, 1.3e-05, 18, nan, nucleus; cytoplasm, 3.542, , 364.14, 114.13, 947.08, 955.23, 236.87, 238.59, 89.62, 81.26, 1667.55, 1059.04, 432.49, 291.17, 573.8, 919.26, 1197.47, 1256.76, 1221.93, 565.33, 110.93, 249.38
P47112, 488, 598, 0.1814, 1.3e-05, 18, nan, nucleus; cytoplasm, 2.761, , 164.94, 0, 576.17, 380.68, 98.67, 285.45, 247.12, 137.74, 691.82, 321.1, 285.71, 463.95, 269.12, 1016.6, 1293.8, 499.62, 381.26, 82.46, 0, 110.16
P47116, 214, 799, 0.2405, 0.000505, 42, False, cytoplasm; nucleus, 3.237, , 935.32, 0, 3143.71, 3645.18, 650.84, 950.07, 1806.85, 1248.97, 7435.27, 2866.77, 952.04, 2773.68, 2626.37, 1455.46, 1302.31, 3742.87, 3753.01, 1614.25, 0, 984.93
P47117, 8, 37, 0.363, 0.000555, 66, True, cytoplasm; cytoskeleton; actin patch, 4.885, , 270.04, 0, 238.83, 0, 205.86, 165.65, 0, 150.51, 0, 79.9, 120.56, 191.7, 147.42, 0, 0, 129.08, 379.04, 299.54, 132.44, 0
P47117, 94, 445, 0.363, 0.000555, 66, True, cytoplasm; cytoskeleton; actin patch, 2.887, , 364.1, 0, 1009.55, 2053.88, 302.36, 551.46, 293.21, 221.53, 1921.43, 947.33, 79.7, 822.34, 463.89, 951.99, 2165.92, 1243.64, 656.1, 333.96, 179.13, 727.42
P47118, 64, 134, 0.3878, 2.4e-05, 78, nan, nucleus; cytoplasm, 3.105, , 0, 60.83, 503.37, 584.59, 149.63, 164.25, 0, 334.49, 871.32, 270.82, 0, 297.01, 207.22, 245.82, 312.06, 113.78, 249.51, 63.52, 0, 0
P47119, 4, 192, 0.5106, 0.00044, 90, True, nucleus; cytoplasm, 2.937, , 495.21, 0, 559.8, 1211.22, 192.79, 359.28, 284.55, 72.06, 1152.57, 154.92, 0, 726.97, 276.05, 522.98, 171.96, 307.11, 444.93, 88.72, 124.98, 99.75
P47120, 10, 312, 0.3956, 0.000126, 78, False, nucleus; cytoplasm, 2.687, , 299.91, 0, 1153.27, 2156.36, 84.22, 270.26, 292.76, 78.11, 1968.29, 423.89, 75.78, 873.92, 834.5, 423.1, 0, 367.11, 385.68, 266.04, 0, 169.38
P47122, 3, 359, 0.3476, 2.2e-05, 66, False, cytoplasm, 2.971, , 908.15, 0, 2687.45, 3318.37, 292.9, 805.12, 0, 373.77, 2994.72, 1830.16, 303.15, 1497.55, 326.53, 1431.16, 1662.8, 1419.59, 654.6, 468.78, 146.44, 946.39
P47123, 33, 216, 0.477, 0.000931, 90, nan, nucleus, 2.557, , 260.29, 0, 948.54, 1837.19, 85.54, 292.42, 179.52, 0, 933.21, 416.29, 0, 250.75, 193.05, 695.72, 406.71, 477.06, 545.19, 96.27, 168.03, 0
P47125, 20, 440, 0.5296, 0.168516, 90, nan, , 2.863, , 653.29, 158.43, 1260.86, 1822.13, 0, 780.18, 606.3, 248.81, 2712.27, 545.98, 92.69, 865.12, 303.43, 747.07, 1510.53, 1282.58, 530.98, 320.92, 0, 115.81
P47127, 47, 246, 0.2166, 0.013872, 30, nan, mitochondrion, 3.466, , 150.11, 0, 547.52, 854.55, 361.24, 215.06, 270.94, 612.61, 880.23, 855.33, 0, 932.43, 184.68, 696.4, 1913.23, 1399.69, 242.22, 430.38, 307.65, 322.29
P47127, 283, 329, 0.2166, 0.013872, 30, nan, mitochondrion, 3.655, , 0, 0, 193.72, 138.72, 533.83, 73.75, 138.47, 509.75, 829.01, 168.13, 257.0, 214.74, 128.95, 149.15, 849.45, 247.17, 444.13, 129.87, 160.26, 581.52
P47128, 8, 43, 0.1518, 0.001904, 6, nan, nucleus, 2.931, , 141.44, 0, 314.44, 813.69, 308.91, 0, 0, 98.02, 532.47, 407.47, 0, 105.91, 0, 405.73, 264.57, 67.73, 158.41, 0, 0, 324.34
P47129, 118, 159, 0.1832, 1.4e-05, 18, nan, , 2.981, , 0, 0, 237.95, 93.77, 258.38, 78.85, 0, 0, 426.37, 254.66, 92.02, 718.6, 297.43, 528.03, 376.92, 117.91, 346.71, 163.36, 0, 0
P47130, 3, 419, 0.1404, 0.010507, 6, nan, nucleus; cytoplasm, 2.648, , 640.43, 133.45, 928.54, 2055.24, 117.58, 300.79, 667.58, 95.87, 3213.95, 792.51, 262.99, 1151.65, 536.07, 765.09, 2998.97, 1364.5, 688.31, 326.14, 155.48, 258.49
P47134, 8, 242, 0.1735, 0.02311, 18, nan, , 2.335, , 83.66, 0, 738.91, 849.2, 153.2, 259.71, 186.82, 108.09, 2809.27, 196.65, 176.76, 1235.63, 333.45, 905.61, 1031.49, 776.45, 408.35, 300.39, 0, 507.48
P47134, 845, 944, 0.1735, 0.02311, 18, nan, , 3.51, , 273.16, 47.64, 1007.54, 644.81, 749.91, 25.36, 218.63, 531.66, 972.84, 762.02, 0, 1080.75, 56.94, 365.05, 538.69, 0, 341.05, 146.02, 122.83, 292.89
P47135, 311, 426, 0.1605, 5.5e-05, 6, nan, , 3.17, , 0, 0, 183.39, 337.22, 0, 131.25, 120.87, 430.01, 321.63, 359.31, 0, 659.08, 408.82, 880.68, 105.61, 542.53, 294.19, 57.41, 0, 0
P47135, 538, 908, 0.1605, 5.5e-05, 6, nan, , 2.678, , 379.08, 74.82, 1500.93, 1639.5, 116.25, 205.95, 419.0, 198.4, 1687.59, 762.49, 87.34, 960.66, 599.55, 933.41, 1757.95, 702.73, 639.67, 189.31, 152.83, 545.34
P47136, 1069, 1428, 0.2175, 6.5e-05, 30, nan, bud neck, 2.659, , 639.81, 59.2, 1137.74, 2653.98, 852.07, 683.01, 644.08, 454.24, 4068.73, 505.67, 104.59, 1258.36, 478.08, 1064.15, 1621.31, 1150.79, 518.41, 555.43, 0, 976.73
P47137, 4, 278, 0.4609, 0.000451, 90, False, , 2.332, , 61.8, 0, 832.04, 1528.32, 255.04, 413.5, 80.25, 0, 2123.82, 261.31, 0, 697.7, 470.17, 390.86, 609.72, 511.87, 164.22, 62.36, 0, 509.78
P47138, 8, 162, 0.2335, 0.005565, 42, nan, nucleus; cytoplasm, 2.86, , 136.08, 208.55, 1528.16, 1049.53, 297.94, 192.34, 712.33, 268.97, 1216.0, 558.67, 183.14, 863.69, 243.18, 437.18, 1149.85, 899.3, 275.8, 244.2, 0, 243.8
P47139, 157, 183, 0.2545, 0.025597, 42, nan, cytoplasm; mitochondrion, 3.229, , 0, 0, 0, 209.69, 163.56, 0, 0, 95.76, 708.37, 356.52, 0, 238.08, 0, 105.77, 144.96, 356.25, 63.95, 0, 0, 0
P47139, 219, 467, 0.2545, 0.025597, 42, nan, cytoplasm; mitochondrion, 2.927, , 141.97, 101.96, 1175.18, 1290.16, 257.4, 380.08, 728.79, 404.54, 2448.53, 833.49, 241.17, 836.22, 399.94, 296.5, 998.11, 225.19, 830.63, 232.84, 241.3, 461.55
P47139, 530, 644, 0.2545, 0.025597, 42, nan, cytoplasm; mitochondrion, 3.689, , 241.57, 113.14, 435.5, 712.27, 216.96, 228.87, 78.97, 308.53, 1367.66, 515.32, 147.88, 447.61, 428.65, 223.94, 435.54, 425.39, 164.71, 399.36, 128.3, 706.36
P47141, 20, 259, 0.2139, 0.006065, 30, nan, mitochondrion, 3.2, , 348.47, 53.91, 679.91, 1142.41, 203.7, 486.3, 414.7, 144.35, 1617.4, 1184.75, 90.13, 1574.1, 228.55, 500.3, 365.55, 633.47, 327.31, 450.35, 164.81, 498.02
P47143, 4, 325, 0.6528, 0.003547, 90, False, , 2.792, , 611.7, 0, 1600.18, 1508.24, 0, 525.0, 271.7, 71.73, 2045.3, 184.63, 0, 584.26, 455.32, 560.05, 212.72, 686.54, 454.51, 416.33, 109.63, 145.17
P47147, 3, 455, 0.2298, 0.01184, 42, nan, cytoplasm, 3.206, , 469.61, 195.32, 1251.57, 1224.91, 649.74, 530.24, 505.86, 881.99, 2606.86, 1451.49, 154.76, 1586.21, 735.05, 1334.68, 1466.17, 1147.79, 1104.22, 78.56, 501.73, 404.71
P47147, 518, 649, 0.2298, 0.01184, 42, nan, cytoplasm, 2.763, , 0, 162.52, 327.49, 1480.39, 234.86, 138.53, 367.12, 94.5, 1390.41, 465.01, 187.95, 698.7, 411.73, 827.4, 1044.01, 551.55, 0, 461.47, 404.95, 344.1
P47148, 4, 127, 0.1558, 5e-06, 6, nan, peroxisome matrix; cytoplasm; cytosol, 3.031, , 56.36, 84.13, 228.69, 517.45, 549.84, 30.55, 181.94, 176.16, 953.96, 491.97, 245.14, 643.2, 476.78, 930.97, 434.26, 0, 335.61, 70.42, 0, 136.32
P47148, 157, 280, 0.1558, 5e-06, 6, nan, peroxisome matrix; cytoplasm; cytosol, 2.991, , 100.34, 100.34, 415.71, 445.87, 0, 248.85, 283.44, 331.7, 968.54, 433.72, 0, 481.8, 229.99, 629.35, 806.73, 478.67, 151.63, 71.69, 190.93, 380.76
P47149, 7, 132, 0.2439, 0.000178, 42, nan, chromosome; centromere; kinetochore; nucleus, 2.855, , 267.5, 247.18, 755.25, 1781.35, 236.08, 57.94, 430.28, 535.19, 1181.27, 431.35, 106.81, 601.4, 157.95, 1181.86, 1312.87, 474.79, 109.41, 180.57, 134.37, 373.5
P47150, 113, 233, 0.2063, 0.000617, 30, nan, mitochondrion, 2.78, , 190.78, 47.5, 400.65, 515.27, 92.21, 182.15, 292.84, 80.13, 948.09, 186.91, 90.98, 441.35, 181.12, 908.82, 772.9, 276.56, 405.39, 392.02, 0, 237.51
P47156, 4, 210, 0.2062, 0.008932, 30, nan, nucleus, 3.294, , 292.73, 115.11, 713.79, 1053.85, 650.6, 253.98, 503.83, 870.43, 2173.3, 1057.39, 309.28, 949.19, 729.74, 817.92, 1736.14, 1096.56, 969.13, 244.58, 0, 453.65
P47156, 238, 725, 0.2062, 0.008932, 30, nan, nucleus, 2.808, , 365.05, 99.4, 2345.58, 1928.23, 426.03, 514.34, 803.92, 704.14, 3219.22, 746.29, 196.19, 2096.02, 1185.3, 867.03, 2193.17, 1197.46, 1608.1, 624.27, 0, 1118.76
P47158, 44, 76, 0.272, 0.000372, 54, nan, mitochondrion matrix, 4.403, , 0, 0, 108.75, 147.61, 333.95, 110.54, 0, 238.52, 307.2, 539.92, 0, 312.6, 300.51, 0, 569.28, 165.59, 270.86, 140.33, 0, 387.1
P47158, 116, 401, 0.272, 0.000372, 54, nan, mitochondrion matrix, 3.128, , 404.85, 125.6, 1434.77, 1385.94, 321.14, 334.83, 684.22, 851.53, 2218.74, 637.16, 0, 1436.81, 802.12, 1114.96, 585.54, 568.11, 491.35, 508.74, 183.34, 895.13
P47158, 433, 489, 0.272, 0.000372, 54, nan, mitochondrion matrix, 3.862, , 154.62, 0, 298.98, 650.86, 187.22, 218.85, 0, 194.07, 593.64, 453.34, 0, 205.5, 120.04, 128.02, 133.31, 328.69, 396.68, 156.1, 234.62, 316.76
P47163, 1, 336, 0.2675, 0.001127, 54, nan, cytoplasm, 2.694, , 272.0, 68.1, 1226.99, 2378.04, 0, 424.71, 98.76, 530.32, 2103.86, 257.95, 117.8, 886.6, 359.96, 616.46, 619.22, 679.23, 464.93, 298.08, 304.26, 392.69
P47164, 3, 219, 0.3728, 7.5e-05, 78, nan, nucleus; cytoplasm, 3.206, , 283.96, 71.09, 572.55, 2047.36, 436.96, 220.34, 132.83, 418.39, 2423.47, 601.32, 402.23, 961.55, 358.41, 550.58, 1059.63, 467.41, 651.17, 654.37, 203.26, 332.42
P47164, 287, 634, 0.3728, 7.5e-05, 78, nan, nucleus; cytoplasm, 2.836, , 153.27, 209.07, 1075.29, 1416.58, 210.28, 274.42, 419.33, 265.51, 1914.4, 497.76, 0, 819.74, 490.26, 670.37, 1514.94, 776.87, 471.06, 150.69, 146.3, 374.65
P47165, 6, 203, 0.646, 0.002987, 90, False, cytoplasm, 3.088, , 286.84, 0, 984.68, 1199.65, 0, 440.76, 412.75, 100.28, 1329.36, 566.91, 403.24, 822.5, 192.43, 348.62, 287.34, 438.56, 414.28, 250.65, 199.53, 332.12
P47166, 132, 171, 0.2453, 0.000162, 42, nan, golgi apparatus, 3.438, , 0, 0, 617.59, 380.93, 257.49, 0, 0, 371.53, 693.83, 707.1, 0, 250.56, 0, 257.8, 388.46, 238.78, 314.09, 0, 0, 215.52
P47166, 422, 445, 0.2453, 0.000162, 42, nan, golgi apparatus, 3.617, , 58.17, 0, 285.31, 262.01, 0, 0, 0, 107.41, 321.67, 665.83, 0, 92.2, 0, 98.36, 288.51, 226.76, 88.44, 0, 0, 143.72
P47166, 619, 693, 0.2453, 0.000162, 42, nan, golgi apparatus, 3.403, , 47.33, 0, 674.58, 1382.66, 131.79, 36.74, 156.76, 92.23, 1197.5, 1348.77, 413.28, 432.86, 0, 608.15, 283.85, 198.3, 221.92, 337.16, 0, 0
P47167, 155, 229, 0.1731, 0.020707, 18, nan, chromosome; centromere; kinetochore; nucleus, 3.453, , 56.49, 0, 517.76, 446.34, 0, 159.04, 121.97, 348.52, 409.72, 491.21, 113.86, 770.07, 187.15, 0, 323.89, 341.85, 173.93, 57.96, 0, 169.29
P47168, 7, 417, 0.2281, 0.001041, 30, nan, nucleus; cytoplasm, 2.917, , 392.88, 297.58, 1161.16, 1493.72, 568.43, 431.61, 89.38, 216.86, 2184.76, 1246.01, 102.37, 1305.82, 823.36, 1599.22, 1777.52, 1622.94, 1042.52, 142.52, 110.51, 267.46
P47169, 7, 155, 0.3652, 0.001855, 78, True, cytoplasm, 2.757, , 43.63, 0, 599.05, 228.11, 0, 25.49, 248.75, 83.09, 1146.0, 283.08, 0, 493.31, 282.26, 660.05, 0, 909.84, 461.6, 68.15, 0, 214.25
P47169, 191, 632, 0.3652, 0.001855, 78, True, cytoplasm, 2.684, , 494.28, 0, 1667.85, 3018.07, 506.03, 407.97, 266.01, 102.4, 2944.78, 844.85, 0, 2205.96, 675.99, 1913.36, 1325.7, 2159.89, 640.05, 500.78, 0, 292.99
P47169, 662, 1433, 0.3652, 0.001855, 78, True, cytoplasm, 2.869, , 916.01, 74.01, 2542.44, 4360.33, 203.98, 1417.56, 755.18, 333.75, 4296.91, 1343.3, 0, 1062.96, 1704.66, 1131.66, 853.43, 1158.33, 1107.22, 95.52, 0, 422.3
P47171, 19, 293, 0.2458, 0.002596, 42, nan, nucleus; chromosome, 2.752, , 217.4, 0, 1021.53, 2865.82, 317.53, 211.47, 378.33, 411.28, 2469.79, 1060.4, 400.69, 1624.84, 563.57, 918.5, 1391.65, 796.57, 430.52, 227.2, 414.34, 96.12
P47171, 376, 1585, 0.2458, 0.002596, 42, nan, nucleus; chromosome, 2.85, , 1160.96, 0, 4986.27, 6368.83, 1473.11, 1184.81, 1417.78, 1745.25, 7641.87, 1415.37, 576.39, 4793.54, 1030.41, 3487.04, 3778.7, 4450.37, 1836.38, 1652.51, 610.38, 1077.73
P47172, 2, 139, 0.2417, 0.000244, 42, nan, , 3.06, , 39.98, 83.86, 1273.76, 1490.48, 276.31, 172.78, 0, 477.62, 1637.7, 665.08, 454.89, 518.65, 313.63, 641.03, 808.5, 703.51, 56.72, 417.58, 303.4, 230.47
P47172, 167, 343, 0.2417, 0.000244, 42, nan, , 3.495, , 410.21, 86.37, 318.27, 853.55, 99.62, 359.48, 105.03, 508.86, 1227.85, 181.67, 94.16, 1004.26, 81.96, 365.05, 633.14, 738.68, 778.31, 423.37, 0, 102.32
P47173, 1, 340, 0.4626, 0.000419, 90, True, , 2.348, , 67.89, 0, 997.97, 2310.37, 0, 408.02, 243.12, 100.91, 2551.8, 742.63, 0, 941.73, 525.46, 463.1, 733.76, 803.16, 517.39, 105.43, 0, 316.14
P47175, 13, 90, 0.1231, 0.022807, 6, nan, nucleus; cytoplasm, 2.615, , 221.13, 0, 336.81, 98.4, 0, 185.69, 431.64, 143.8, 878.99, 0, 0, 346.55, 133.78, 458.57, 302.64, 190.0, 225.72, 83.23, 105.86, 99.22
P47175, 224, 355, 0.1231, 0.022807, 6, nan, nucleus; cytoplasm, 3.253, , 260.04, 0, 211.97, 576.48, 242.08, 73.54, 323.83, 228.22, 249.77, 268.94, 111.86, 503.4, 662.07, 924.21, 515.42, 618.68, 526.35, 75.01, 0, 269.19
P47176, 34, 372, 0.396, 0.000261, 78, True, cytoplasm, 3.111, , 391.87, 242.65, 630.63, 1719.41, 214.4, 933.18, 88.18, 0, 1690.95, 496.82, 0, 723.2, 1030.04, 792.12, 444.11, 490.25, 829.34, 384.36, 146.63, 614.93
P47771, 4, 493, 0.4441, 0.000991, 90, True, cytoplasm, 2.958, , 336.02, 56.3, 1584.35, 1818.07, 445.79, 655.76, 201.92, 229.97, 4054.81, 424.5, 290.94, 518.75, 652.76, 588.49, 459.79, 854.67, 784.86, 361.56, 0, 400.53
P47821, 5, 237, 0.2592, 0.000326, 42, nan, nucleus, 3.056, , 178.57, 0, 386.37, 863.82, 632.18, 92.71, 386.62, 521.8, 1024.07, 160.97, 83.48, 672.15, 614.58, 1191.37, 921.17, 452.36, 759.76, 259.96, 193.74, 536.85
P47821, 268, 315, 0.2592, 0.000326, 42, nan, nucleus, 4.06, , 163.03, 0, 383.4, 607.9, 346.33, 0, 345.55, 430.21, 267.08, 634.32, 114.85, 83.31, 0, 484.69, 154.22, 0, 240.27, 66.33, 304.43, 459.28
P47822, 7, 120, 0.1931, 0.015437, 18, False, nucleus, 3.548, , 222.21, 72.1, 844.2, 1416.11, 87.94, 68.76, 433.55, 448.08, 1467.54, 1188.78, 283.28, 403.59, 416.6, 591.67, 623.03, 343.38, 352.4, 514.13, 0, 0
P47912, 4, 689, 0.132, 0.000157, 6, False, lipid droplet, 2.78, , 742.12, 233.36, 1804.68, 3701.46, 124.02, 1237.25, 187.16, 417.16, 4532.48, 615.56, 0, 1528.88, 1248.87, 542.22, 1136.36, 766.1, 1070.65, 451.05, 180.91, 0
P47988, 116, 141, 0.2048, 0.000316, 30, nan, nucleus, 3.704, , 48.62, 0, 219.78, 465.23, 0, 0, 122.95, 289.85, 292.1, 427.93, 0, 152.12, 95.43, 406.87, 0, 97.21, 72.79, 0, 0, 113.3
P47988, 298, 747, 0.2048, 0.000316, 30, nan, nucleus, 2.886, , 164.89, 0, 1994.81, 2599.2, 236.38, 348.08, 198.46, 820.33, 1202.4, 818.38, 114.51, 1740.27, 467.54, 1697.32, 1062.71, 871.18, 1035.75, 747.83, 275.08, 543.2
P48015, 18, 397, 0.5987, 0.000627, 90, True, mitochondrion, 2.947, , 475.46, 0, 1203.02, 1388.49, 189.53, 842.77, 274.25, 223.85, 2682.27, 251.0, 0, 984.9, 880.28, 648.24, 339.04, 445.58, 728.09, 277.3, 152.16, 337.41
P48164, 7, 184, 0.252, 0.000505, 42, False, nucleus; nucleolus; cytoplasm, 2.888, , 227.38, 0, 590.09, 799.71, 0, 348.58, 0, 367.33, 1757.13, 272.92, 0, 166.56, 701.65, 996.37, 1671.86, 639.69, 365.0, 627.3, 0, 270.45
P48232, 35, 90, 0.5823, 0.096586, 90, nan, endosome, 3.85, , 152.82, 0, 305.62, 645.96, 106.88, 20.13, 0, 172.21, 481.0, 1081.09, 234.5, 130.26, 233.31, 331.06, 1263.16, 203.75, 91.36, 252.61, 0, 380.27
P48234, 48, 500, 0.2112, 0.000905, 30, True, nucleus; nucleolus, 2.701, , 421.96, 0, 2210.17, 3232.37, 560.12, 684.35, 534.48, 582.21, 3078.51, 691.27, 261.01, 1237.54, 768.24, 732.39, 3849.99, 1245.14, 525.84, 671.23, 0, 1202.25
P48237, 124, 687, 0.2309, 0.004779, 42, nan, mitochondrion, 2.613, , 567.89, 61.08, 2031.92, 3010.12, 1176.22, 549.77, 1146.8, 404.17, 5414.53, 929.06, 156.38, 2099.88, 281.43, 1322.89, 2679.35, 1094.64, 1171.58, 732.34, 0, 413.23
P48237, 719, 857, 0.2309, 0.004779, 42, nan, mitochondrion, 3.138, , 200.41, 0, 564.39, 902.21, 149.32, 70.5, 388.8, 852.12, 1683.71, 465.87, 283.73, 652.9, 64.95, 232.21, 986.4, 335.3, 238.63, 89.64, 501.05, 224.53
P48240, 48, 244, 0.3228, 0.016923, 66, False, nucleus; nucleolus; cytoplasm, 3.174, , 34.35, 59.86, 1026.99, 1194.11, 335.72, 334.15, 140.4, 184.48, 654.89, 958.48, 75.07, 829.99, 248.72, 352.02, 855.46, 891.04, 220.05, 111.55, 0, 92.56
P48353, 7, 87, 0.1091, 0.003748, 6, nan, , 1.802, , 0, 0, 534.14, 933.39, 0, 70.3, 72.73, 211.52, 1416.22, 0, 0, 62.23, 275.73, 0, 634.86, 396.37, 72.35, 0, 0, 0
P48353, 119, 209, 0.1091, 0.003748, 6, nan, , 3.932, , 428.51, 0, 194.98, 387.27, 1950.3, 799.2, 0, 260.08, 140.83, 422.37, 317.41, 800.66, 866.09, 1303.26, 1433.01, 749.34, 63.41, 248.3, 0, 146.76
P48361, 112, 174, 0.1387, 0.000413, 6, False, cytoplasm, 4.274, , 153.34, 0, 438.49, 323.01, 702.99, 81.72, 0, 630.6, 788.48, 584.75, 0, 220.82, 309.66, 234.99, 421.28, 82.33, 521.77, 241.8, 128.92, 565.97
P48361, 246, 519, 0.1387, 0.000413, 6, False, cytoplasm, 3.551, , 604.67, 223.14, 881.4, 1038.61, 680.69, 341.46, 997.88, 1614.3, 3576.94, 1619.18, 170.23, 1142.05, 1354.17, 1676.57, 1148.81, 976.69, 572.27, 208.28, 235.51, 1267.56
P48361, 589, 613, 0.1387, 0.000413, 6, False, cytoplasm, 4.565, , 66.31, 0, 161.91, 0, 141.24, 43.2, 0, 310.67, 414.63, 348.84, 137.69, 155.09, 179.74, 0, 0, 283.95, 210.33, 62.25, 0, 0
P48361, 677, 734, 0.1387, 0.000413, 6, False, cytoplasm, 3.18, , 207.76, 0, 279.72, 720.57, 159.11, 0, 110.81, 162.64, 1002.31, 159.47, 0, 436.65, 184.64, 228.98, 305.63, 248.48, 435.93, 373.17, 304.65, 474.9
P48362, 5, 371, 0.3425, 5.7e-05, 66, True, , 2.667, , 698.22, 0, 1399.66, 3733.4, 372.51, 478.06, 84.57, 107.93, 2581.24, 383.03, 346.28, 891.18, 817.45, 274.77, 466.26, 295.94, 297.22, 366.25, 0, 226.29
