UniProt, domain_start, domain_end, S_over_T_mean, S_over_T_pval, quantile, refoldable, subcellular_localization, average_KD_hydro, A_SASA , C_SASA , D_SASA , E_SASA , F_SASA , G_SASA , H_SASA , I_SASA , K_SASA , L_SASA , M_SASA , N_SASA , P_SASA , Q_SASA , R_SASA , S_SASA , T_SASA , V_SASA , W_SASA , Y_SASA
P38261, 315, 453, 0.1941, 0.000212, 18, nan, cytoplasmic vesicle; secretory vesicle; bud neck; bud, 2.781, , 76.36, 61.28, 972.84, 639.52, 542.06, 101.42, 158.27, 351.13, 1470.28, 207.06, 119.52, 627.07, 137.83, 605.57, 689.66, 456.44, 638.81, 130.16, 0, 0
P38261, 502, 751, 0.1941, 0.000212, 18, nan, cytoplasmic vesicle; secretory vesicle; bud neck; bud, 2.808, , 358.14, 0, 1659.72, 1867.0, 204.75, 364.42, 192.99, 160.71, 1583.52, 858.72, 600.47, 674.19, 182.29, 1151.27, 1237.53, 1080.68, 57.26, 230.17, 0, 266.46
P38262, 6, 97, 0.249, 0.001066, 42, nan, nucleus, 3.777, , 198.64, 0, 453.21, 1381.5, 188.43, 156.51, 349.61, 206.62, 716.17, 1056.65, 99.02, 242.62, 83.99, 190.74, 298.91, 394.28, 74.42, 293.7, 0, 165.66
P38262, 150, 534, 0.249, 0.001066, 42, nan, nucleus, 3.176, , 327.87, 0, 1490.83, 1223.18, 135.09, 976.22, 683.19, 783.27, 2079.28, 851.34, 173.26, 1386.03, 212.64, 716.36, 714.15, 900.81, 916.83, 257.54, 0, 516.88
P38265, 4, 113, 0.3015, 0.061512, 54, nan, chromosome; centromere; kinetochore; nucleus, 3.344, , 268.21, 0, 649.24, 848.56, 90.2, 247.48, 0, 429.15, 548.06, 259.01, 88.37, 554.61, 324.52, 332.62, 286.77, 329.31, 178.34, 153.61, 146.21, 102.99
P38265, 119, 240, 0.3015, 0.061512, 54, nan, chromosome; centromere; kinetochore; nucleus, 3.174, , 97.06, 0, 125.3, 1244.99, 0, 298.5, 87.53, 219.47, 478.87, 453.47, 91.13, 648.24, 66.03, 676.8, 921.03, 398.66, 237.35, 220.81, 0, 233.05
P38271, 11, 150, 0.3502, 0.009637, 66, nan, , 2.87, , 423.69, 0, 504.83, 736.58, 180.37, 374.16, 1691.46, 273.54, 831.39, 423.35, 87.95, 798.85, 573.94, 774.5, 1022.81, 764.16, 601.91, 157.8, 348.73, 226.42
P38271, 200, 326, 0.3502, 0.009637, 66, nan, , 2.567, , 297.78, 0, 758.58, 550.58, 427.78, 74.79, 0, 168.71, 2638.9, 311.11, 215.67, 868.19, 0, 291.16, 654.4, 202.59, 83.52, 61.85, 103.57, 0
P38274, 7, 330, 0.2925, 9.4e-05, 54, nan, bud neck, 2.733, , 327.27, 0, 1219.82, 1340.17, 929.2, 314.54, 603.07, 424.47, 2376.57, 780.56, 138.29, 1539.64, 894.6, 1828.88, 1693.34, 1326.55, 198.49, 262.42, 208.75, 622.34
P38274, 343, 680, 0.2925, 9.4e-05, 54, nan, bud neck, 2.746, , 150.76, 143.41, 1477.95, 2037.5, 712.58, 61.32, 261.3, 433.79, 2255.01, 792.49, 270.64, 1179.42, 670.89, 1172.02, 1531.65, 798.37, 901.24, 135.5, 0, 126.26
P38276, 7, 178, 0.3705, 0.000157, 78, False, cytoplasm, 2.779, , 90.42, 56.08, 950.26, 1249.79, 403.85, 284.91, 186.0, 0, 863.91, 553.64, 0, 513.48, 214.34, 177.92, 657.46, 304.66, 285.5, 66.45, 0, 455.19
P38277, 243, 399, 0.6079, 0.257573, 90, nan, cytoplasm, 3.026, , 48.12, 53.96, 705.03, 2746.2, 463.91, 73.53, 397.4, 956.71, 1381.37, 982.4, 84.43, 2134.27, 540.73, 251.71, 1446.47, 1411.14, 412.07, 305.9, 0, 995.12
P38277, 458, 512, 0.6079, 0.257573, 90, nan, cytoplasm, 3.639, , 134.44, 0, 236.9, 349.5, 439.16, 96.74, 492.61, 230.97, 1005.72, 929.22, 256.82, 437.38, 0, 218.23, 879.8, 218.4, 0, 0, 330.61, 0
P38278, 27, 147, 0.2353, 0.004629, 42, nan, nucleus; nucleolus, 2.392, , 67.3, 88.23, 323.13, 421.62, 121.97, 203.82, 186.2, 79.19, 1600.17, 239.42, 0, 673.94, 0, 554.52, 862.99, 675.11, 84.47, 123.43, 0, 0
P38278, 157, 334, 0.2353, 0.004629, 42, nan, nucleus; nucleolus, 3.083, , 184.34, 56.21, 238.12, 765.03, 160.92, 283.79, 261.59, 242.86, 1287.41, 410.16, 74.79, 746.72, 766.77, 350.21, 929.7, 618.21, 162.5, 211.4, 0, 0
P38281, 2, 72, 0.3857, 1.8e-05, 78, True, nucleus; cytoplasm, 3.485, , 399.81, 134.95, 404.88, 1041.11, 316.12, 125.11, 157.07, 388.74, 1208.36, 500.69, 0, 348.88, 71.48, 386.57, 239.58, 734.96, 146.8, 0, 0, 0
P38281, 78, 197, 0.3857, 1.8e-05, 78, True, nucleus; cytoplasm, 3.088, , 259.79, 0, 828.77, 589.8, 121.77, 128.09, 179.38, 368.76, 709.27, 77.81, 268.35, 407.9, 397.31, 288.05, 254.18, 298.86, 309.31, 140.81, 0, 0
P38281, 201, 312, 0.3857, 1.8e-05, 78, True, nucleus; cytoplasm, 2.844, , 144.3, 54.1, 64.61, 782.68, 195.48, 119.22, 80.46, 186.04, 759.74, 0, 0, 434.27, 195.53, 107.59, 724.49, 147.88, 467.04, 0, 0, 575.43
P38282, 123, 228, 0.2432, 0.009117, 42, nan, nucleus, 2.875, , 357.61, 74.91, 914.16, 1320.69, 237.74, 104.99, 107.09, 266.96, 1742.44, 736.56, 317.99, 977.96, 0, 886.19, 1279.31, 215.91, 380.23, 297.61, 122.59, 503.73
P38283, 301, 362, 0.1629, 0.00177, 6, nan, chromosome; centromere; kinetochore; nucleus; cytoplasm; cytoskeleton; spindle, 3.716, , 49.18, 0, 524.47, 237.55, 487.58, 186.78, 135.08, 601.78, 1278.18, 430.38, 213.92, 321.1, 209.01, 263.54, 584.1, 1179.9, 378.49, 290.25, 0, 186.27
P38283, 518, 615, 0.1629, 0.00177, 6, nan, chromosome; centromere; kinetochore; nucleus; cytoplasm; cytoskeleton; spindle, 3.143, , 351.52, 0, 1056.28, 661.45, 681.32, 100.0, 612.4, 856.59, 1755.66, 843.68, 234.0, 923.68, 119.59, 728.23, 1600.69, 522.84, 575.5, 124.56, 0, 192.53
P38285, 137, 202, 0.1168, 0.001467, 6, nan, nucleus; cytoplasm, 3.876, , 239.25, 91.25, 96.42, 1275.72, 226.12, 62.18, 262.57, 637.61, 582.14, 766.85, 115.63, 446.5, 561.6, 713.21, 824.96, 329.0, 130.03, 162.0, 0, 231.71
P38285, 204, 534, 0.1168, 0.001467, 6, nan, nucleus; cytoplasm, 2.956, , 419.67, 0, 667.74, 952.86, 218.12, 172.8, 588.42, 76.16, 2698.93, 1450.3, 387.86, 1055.07, 581.26, 1078.63, 2796.41, 637.29, 557.92, 518.88, 245.21, 270.91
P38288, 27, 453, 0.3926, 0.001554, 78, True, secreted; secreted; cell wall, 3.61, , 1693.11, 262.09, 2002.82, 1830.74, 0, 1375.04, 521.01, 311.06, 1840.3, 303.5, 0, 1098.27, 235.08, 1370.5, 649.86, 4974.44, 2155.9, 1676.69, 163.54, 1027.63
P38291, 13, 139, 0.2051, 1.6e-05, 30, nan, nucleus, 3.153, , 163.0, 67.64, 989.64, 920.35, 0, 167.06, 331.01, 244.34, 1618.06, 364.81, 255.53, 196.43, 189.47, 545.63, 266.85, 374.24, 700.05, 390.53, 0, 91.65
P38293, 49, 146, 0.3735, 0.02311, 78, nan, , 3.544, , 128.99, 118.22, 328.38, 729.57, 133.24, 310.27, 373.7, 683.49, 472.17, 683.74, 360.75, 452.47, 207.7, 679.47, 884.44, 309.55, 638.85, 205.76, 287.48, 140.96
P38295, 13, 74, 0.1227, 7e-06, 6, nan, , 3.387, , 0, 0, 199.23, 374.84, 200.85, 241.76, 364.0, 405.29, 902.19, 335.53, 0, 428.67, 167.14, 330.9, 0, 133.46, 314.71, 63.57, 213.2, 383.85
P38295, 76, 282, 0.1227, 7e-06, 6, nan, , 3.206, , 563.82, 104.6, 1073.89, 766.43, 0, 399.36, 82.24, 231.66, 1590.44, 820.58, 0, 226.69, 188.42, 346.59, 859.8, 668.69, 278.65, 0, 188.85, 181.66
P38295, 284, 372, 0.1227, 7e-06, 6, nan, , 3.336, , 96.09, 0, 222.95, 469.99, 373.98, 227.03, 0, 190.42, 761.41, 224.65, 205.35, 316.21, 374.68, 260.08, 390.86, 155.55, 213.51, 190.25, 293.08, 95.98
P38295, 374, 449, 0.1227, 7e-06, 6, nan, , 3.542, , 90.45, 50.8, 621.74, 381.3, 129.22, 49.6, 80.13, 0, 480.85, 603.37, 0, 306.87, 369.34, 0, 661.44, 208.8, 251.79, 447.57, 118.98, 127.28
P38302, 5, 129, 0.252, 4.1e-05, 42, nan, nucleus, 3.626, , 337.78, 75.39, 667.82, 1615.76, 359.06, 333.4, 118.11, 1220.88, 2102.98, 1133.1, 119.49, 1024.6, 366.2, 1721.58, 946.15, 638.97, 867.45, 706.75, 0, 556.73
P38304, 31, 131, 0.2306, 0.005697, 42, nan, nucleus, 3.867, , 255.32, 0, 351.63, 812.22, 0, 0, 359.63, 105.83, 753.29, 1303.69, 367.32, 155.9, 337.3, 506.32, 932.5, 550.09, 844.18, 484.22, 342.59, 470.76
P38304, 133, 169, 0.2306, 0.005697, 42, nan, nucleus, 3.045, , 86.54, 0, 203.54, 503.47, 153.23, 185.58, 185.22, 88.28, 426.45, 316.0, 0, 182.98, 0, 180.85, 458.92, 0, 337.55, 96.7, 166.05, 183.23
P38305, 12, 75, 0.2846, 0.000198, 54, nan, cytoplasm, 3.108, , 56.25, 0, 123.26, 1024.72, 0, 268.68, 267.06, 175.52, 1056.7, 797.87, 0, 477.28, 66.7, 482.71, 1406.76, 526.73, 92.9, 440.02, 0, 0
P38306, 110, 215, 0.3036, 2e-06, 54, nan, , 3.231, , 358.41, 0, 1245.46, 1070.47, 117.9, 92.12, 718.88, 456.64, 1441.95, 918.09, 328.52, 560.46, 594.78, 793.49, 1461.81, 605.65, 334.6, 560.86, 216.04, 304.35
P38313, 4, 237, 0.2259, 0.00307, 30, nan, chromosome; centromere; kinetochore; nucleus, 3.54, , 549.85, 0, 2911.92, 1878.21, 949.49, 135.83, 606.11, 1724.3, 1731.07, 2267.67, 160.92, 1795.8, 1158.6, 1735.35, 2541.85, 1455.5, 1103.61, 1050.63, 185.07, 925.84
P38313, 287, 320, 0.2259, 0.00307, 30, nan, chromosome; centromere; kinetochore; nucleus, 4.318, , 46.34, 0, 222.43, 273.88, 124.03, 1.76, 125.76, 425.63, 338.55, 685.65, 120.85, 571.44, 96.16, 184.1, 0, 63.22, 0, 83.61, 0, 191.98
P38314, 111, 261, 0.3896, 0.000224, 78, True, cytoplasm, 2.888, , 72.42, 0, 86.97, 831.59, 209.06, 309.42, 266.42, 193.37, 945.17, 293.99, 158.26, 1079.12, 649.62, 476.01, 399.17, 736.74, 307.91, 0, 196.63, 190.16
P38314, 263, 402, 0.3896, 0.000224, 78, True, cytoplasm, 3.598, , 179.47, 0, 255.16, 570.96, 138.83, 216.81, 663.01, 381.24, 891.38, 493.57, 87.39, 405.93, 332.37, 654.43, 1011.48, 898.69, 612.7, 450.95, 0, 254.41
P38314, 484, 524, 0.3896, 0.000224, 78, True, cytoplasm, 4.281, , 84.5, 0, 59.37, 162.06, 0, 258.73, 0, 552.31, 514.86, 465.68, 0, 141.79, 0, 364.28, 678.77, 138.87, 275.05, 322.53, 0, 265.88
P38315, 5, 285, 0.3449, 0.000607, 66, nan, cytoplasm, 2.987, , 193.88, 128.13, 1907.17, 2769.91, 576.69, 337.75, 0, 657.85, 2518.79, 645.54, 259.88, 843.2, 543.1, 674.47, 1466.19, 1173.37, 663.01, 345.31, 0, 715.91
P38315, 295, 552, 0.3449, 0.000607, 66, nan, cytoplasm, 3.524, , 380.08, 65.32, 778.93, 1395.12, 291.97, 99.78, 0, 546.14, 2053.57, 842.77, 281.77, 731.17, 289.17, 1008.29, 988.15, 627.98, 555.45, 834.32, 0, 732.62
P38315, 554, 671, 0.3449, 0.000607, 66, nan, cytoplasm, 3.182, , 262.32, 70.66, 1211.4, 465.03, 0, 102.66, 114.66, 515.58, 1968.9, 532.72, 0, 497.26, 135.17, 650.31, 183.59, 735.33, 331.13, 399.66, 0, 220.82
P38319, 82, 265, 0.2452, 0.000493, 42, nan, nucleus, 3.261, , 333.09, 0, 691.89, 1305.11, 411.73, 236.05, 272.15, 87.71, 1157.51, 448.65, 383.19, 242.49, 653.77, 280.17, 610.73, 366.66, 264.94, 244.75, 0, 133.13
P38319, 269, 540, 0.2452, 0.000493, 42, nan, nucleus, 2.947, , 1126.87, 172.73, 425.62, 489.62, 477.41, 464.86, 323.93, 0, 1412.06, 365.16, 0, 670.74, 611.04, 755.84, 2761.24, 794.28, 702.7, 63.83, 270.6, 282.88
P38321, 181, 274, 0.2359, 0.003258, 42, nan, , 4.034, , 208.48, 65.26, 633.41, 394.11, 373.2, 101.31, 240.63, 266.18, 814.67, 775.26, 329.31, 485.68, 159.62, 91.72, 528.41, 533.21, 311.81, 311.84, 0, 112.08
P38321, 276, 504, 0.2359, 0.003258, 42, nan, , 3.723, , 439.1, 195.53, 1207.22, 1946.47, 679.13, 96.12, 184.74, 1458.0, 1303.02, 1461.92, 259.49, 1502.7, 1123.11, 1106.84, 1072.63, 1397.34, 904.44, 319.41, 541.37, 818.89
P38321, 636, 893, 0.2359, 0.003258, 42, nan, , 3.491, , 483.51, 97.25, 1296.24, 1261.46, 565.31, 441.64, 72.64, 992.83, 1797.65, 958.77, 123.61, 1087.67, 1072.8, 431.94, 1048.76, 1235.21, 447.73, 193.81, 172.11, 914.91
P38326, 152, 190, 0.2345, 0.001029, 42, nan, nucleus, 2.939, , 288.84, 0, 0, 436.82, 291.96, 87.33, 132.63, 0, 685.64, 153.19, 0, 192.76, 0, 412.6, 291.41, 275.76, 67.39, 0, 210.53, 100.32
P38326, 223, 261, 0.2345, 0.001029, 42, nan, nucleus, 3.846, , 100.58, 0, 345.76, 369.25, 0, 173.33, 140.8, 265.51, 313.69, 629.51, 0, 249.27, 75.37, 254.88, 401.13, 212.93, 187.64, 107.97, 170.53, 116.18
P38328, 12, 383, 0.4395, 0.000111, 90, True, cytoplasm; cytoskeleton; actin patch, 3.064, , 522.99, 0, 1253.15, 1570.07, 353.1, 669.52, 404.55, 213.89, 2612.6, 1047.43, 0, 1645.66, 654.27, 822.82, 933.51, 1466.95, 768.22, 413.68, 0, 581.59
P38331, 29, 237, 0.4296, 0.000988, 78, nan, , 2.981, , 172.96, 0, 919.13, 707.12, 0, 238.2, 161.78, 512.87, 1526.86, 440.42, 109.86, 556.18, 460.32, 636.13, 526.15, 514.99, 411.21, 208.71, 0, 406.16
P38332, 10, 386, 0.3215, 0.000119, 66, False, cytoplasm; endosome, 3.035, , 350.79, 0, 1771.43, 1103.3, 213.67, 273.6, 425.39, 514.82, 1493.84, 691.92, 0, 1127.35, 433.4, 980.92, 816.5, 875.2, 211.42, 291.33, 0, 480.23
P38333, 18, 92, 0.1779, 0.000163, 18, False, nucleus; nucleolus; cytoplasm, 3.24, , 820.85, 0, 865.58, 1279.71, 356.95, 188.1, 162.64, 454.35, 1700.59, 827.05, 0, 685.05, 0, 796.35, 525.81, 173.87, 391.6, 0, 0, 195.51
P38333, 135, 176, 0.1779, 0.000163, 18, False, nucleus; nucleolus; cytoplasm, 3.755, , 263.73, 0, 627.01, 535.89, 436.63, 79.7, 0, 176.68, 588.32, 276.68, 455.78, 215.77, 0, 250.45, 184.4, 534.91, 0, 109.11, 0, 396.74
P38333, 209, 462, 0.1779, 0.000163, 18, False, nucleus; nucleolus; cytoplasm, 3.196, , 392.47, 0, 937.32, 914.03, 95.59, 321.1, 225.53, 275.42, 1485.94, 413.26, 0, 362.47, 307.94, 374.89, 908.5, 504.27, 870.89, 461.67, 0, 774.27
P38334, 4, 173, 0.2137, 0.002326, 30, nan, golgi apparatus; cis-golgi network; preautophagosomal structure; endoplasmic reticulum, 2.93, , 401.86, 0, 662.05, 569.86, 319.58, 619.38, 225.54, 240.63, 884.92, 152.43, 134.44, 1608.97, 688.13, 546.29, 895.9, 799.41, 394.66, 251.27, 142.07, 334.43
P38336, 4, 64, 0.2377, 3.9e-05, 42, nan, nucleus, 3.388, , 0, 166.18, 485.97, 358.53, 141.2, 101.12, 0, 0, 761.93, 1007.37, 0, 442.26, 109.84, 919.79, 523.51, 220.51, 468.95, 126.02, 0, 0
P38336, 81, 278, 0.2377, 3.9e-05, 42, nan, nucleus, 2.672, , 175.7, 147.51, 1067.21, 1005.56, 119.67, 177.7, 120.75, 277.24, 2715.99, 576.62, 0, 1244.32, 120.53, 300.03, 930.79, 438.44, 538.93, 201.75, 0, 487.84
P38337, 6, 140, 0.2427, 0.007661, 42, nan, nucleus, 2.591, , 174.85, 0, 827.02, 2216.26, 285.54, 379.58, 0, 112.46, 1967.84, 552.45, 128.76, 963.54, 159.78, 343.6, 875.78, 772.01, 78.32, 174.4, 0, 96.25
P38339, 34, 284, 0.2244, 9e-06, 30, True, cytoplasm, 2.86, , 110.74, 0, 882.71, 1338.02, 413.6, 147.71, 510.59, 456.68, 3180.3, 1298.77, 331.42, 942.74, 165.54, 1224.64, 1147.3, 1309.21, 1307.69, 350.11, 110.09, 0
P38339, 293, 328, 0.2244, 9e-06, 30, True, cytoplasm, 3.76, , 0, 0, 135.48, 0, 115.09, 75.64, 266.24, 218.34, 725.86, 582.61, 141.21, 499.04, 217.41, 137.61, 235.49, 343.66, 78.13, 144.56, 0, 464.01
P38339, 475, 662, 0.2244, 9e-06, 30, True, cytoplasm, 3.161, , 545.9, 0, 1012.51, 655.1, 151.78, 31.08, 88.63, 90.45, 778.49, 298.55, 259.58, 546.44, 579.29, 511.3, 260.8, 667.82, 157.06, 254.96, 0, 283.44
P38340, 6, 229, 0.3338, 0.000427, 66, nan, cytoplasm, 2.785, , 340.34, 0, 1193.29, 1433.97, 0, 434.74, 200.83, 0, 1161.36, 201.56, 144.25, 216.73, 167.34, 299.45, 816.92, 275.46, 535.15, 347.06, 0, 0
P38344, 8, 64, 0.2703, 0.000232, 54, False, cytoplasm, 3.691, , 463.35, 0, 444.12, 240.83, 121.57, 0, 0, 0, 590.96, 168.09, 75.35, 136.36, 159.63, 249.9, 408.77, 549.46, 292.69, 309.62, 0, 0
P38344, 142, 263, 0.2703, 0.000232, 54, False, cytoplasm, 2.478, , 285.1, 0, 417.93, 1498.2, 114.53, 74.04, 282.97, 0, 724.77, 227.95, 284.3, 286.34, 0, 393.21, 1167.55, 241.69, 295.47, 183.91, 0, 308.01
P38345, 47, 133, 0.4822, 0.002964, 90, nan, mitochondrion matrix, 3.333, , 138.15, 0, 512.8, 1306.89, 649.64, 424.0, 125.46, 452.15, 557.07, 444.79, 0, 404.7, 560.04, 595.5, 833.3, 360.08, 577.55, 190.52, 0, 282.92
P38347, 57, 183, 0.3853, 0.003803, 78, nan, cytoplasm, 2.48, , 0, 273.72, 199.86, 1234.75, 199.69, 183.76, 0, 0, 1286.15, 394.47, 0, 731.35, 238.22, 378.5, 331.02, 453.38, 343.89, 0, 132.14, 128.38
P38347, 193, 418, 0.3853, 0.003803, 78, nan, cytoplasm, 3.001, , 411.63, 0, 865.25, 1208.57, 0, 233.6, 315.39, 245.97, 1174.27, 368.39, 167.32, 865.51, 163.55, 172.75, 358.16, 446.12, 587.66, 250.64, 152.79, 294.37
P38348, 4, 464, 0.3922, 0.007439, 78, True, cytoplasm, 2.507, , 441.93, 0, 2200.85, 3282.16, 132.27, 521.32, 223.72, 415.73, 2334.61, 486.22, 0, 1667.84, 721.27, 532.22, 1509.22, 696.8, 929.9, 580.76, 0, 522.99
P38349, 3, 108, 0.191, 0.000116, 18, nan, endoplasmic reticulum, 2.691, , 430.78, 0, 934.05, 1111.92, 0, 280.79, 78.86, 192.69, 751.01, 183.88, 0, 214.23, 94.72, 567.72, 549.64, 197.17, 61.48, 162.82, 0, 0
P38349, 210, 292, 0.191, 0.000116, 18, nan, endoplasmic reticulum, 2.798, , 61.09, 0, 475.25, 271.84, 0, 117.83, 149.21, 149.0, 933.42, 374.58, 0, 135.7, 290.0, 77.55, 501.45, 292.52, 383.05, 121.28, 0, 0
P38351, 69, 99, 0.2453, 0.002031, 42, True, nucleus; nucleoplasm, 3.797, , 0, 0, 499.91, 0, 267.34, 47.99, 0, 99.1, 865.08, 784.57, 0, 256.46, 99.02, 0, 377.29, 47.67, 0, 107.73, 0, 186.04
P38351, 155, 186, 0.2453, 0.002031, 42, True, nucleus; nucleoplasm, 3.631, , 0, 0, 255.57, 104.5, 167.32, 110.37, 259.64, 258.31, 1052.25, 220.0, 91.57, 119.25, 124.36, 141.56, 183.06, 78.09, 193.27, 396.78, 330.8, 0
P38351, 188, 352, 0.2453, 0.002031, 42, True, nucleus; nucleoplasm, 2.831, , 334.5, 0, 1273.55, 1295.55, 113.49, 255.71, 292.59, 538.83, 2140.65, 491.27, 356.63, 554.25, 349.76, 289.47, 1044.02, 287.1, 447.66, 86.62, 0, 0
P38352, 18, 102, 0.3663, 0.000168, 78, nan, , 3.392, , 289.47, 53.71, 434.9, 360.63, 587.85, 26.68, 144.34, 282.7, 617.74, 106.26, 0, 573.54, 159.51, 523.01, 224.81, 172.0, 578.85, 0, 0, 134.39
P38352, 104, 229, 0.3663, 0.000168, 78, nan, , 3.369, , 262.47, 0, 384.2, 288.07, 282.47, 580.29, 288.71, 0, 614.18, 335.69, 0, 549.57, 882.93, 231.64, 603.2, 1071.96, 591.59, 133.24, 137.24, 517.51
P38352, 323, 635, 0.3663, 0.000168, 78, nan, , 3.177, , 361.56, 107.54, 1682.67, 1521.16, 86.43, 702.68, 311.55, 525.65, 1512.65, 593.08, 254.99, 1826.49, 346.54, 733.47, 1133.03, 716.75, 706.78, 600.62, 217.24, 100.3
P38426, 4, 36, 0.3504, 0.000716, 66, True, cytoplasm, 4.631, , 220.11, 0, 408.97, 321.91, 351.86, 0, 0, 89.12, 349.95, 398.85, 174.81, 95.21, 216.33, 145.5, 0, 342.85, 243.02, 493.31, 0, 189.46
P38426, 305, 537, 0.3504, 0.000716, 66, True, cytoplasm, 2.884, , 442.01, 206.54, 1119.33, 1163.93, 291.52, 236.4, 765.85, 487.84, 2068.38, 186.21, 0, 684.11, 656.19, 581.92, 379.39, 425.56, 372.35, 247.26, 144.68, 456.91
P38426, 545, 757, 0.3504, 0.000716, 66, True, cytoplasm, 2.583, , 0, 0, 618.89, 1249.03, 218.72, 185.75, 435.51, 578.05, 1029.19, 285.37, 84.31, 345.03, 272.08, 618.53, 1494.83, 798.23, 185.63, 85.51, 320.86, 0
P38426, 773, 864, 0.3504, 0.000716, 66, True, cytoplasm, 3.602, , 195.81, 70.33, 89.36, 937.05, 280.87, 152.37, 0, 209.97, 820.62, 638.47, 0, 1008.6, 176.52, 0, 188.85, 808.28, 328.12, 132.86, 0, 129.44
P38426, 867, 940, 0.3504, 0.000716, 66, True, cytoplasm, 2.34, , 34.28, 0, 1013.05, 482.89, 0, 68.75, 177.76, 104.05, 571.41, 78.16, 94.42, 91.51, 157.02, 214.18, 336.98, 86.87, 393.76, 74.69, 0, 0
P38426, 942, 1053, 0.3504, 0.000716, 66, True, cytoplasm, 3.62, , 306.36, 64.0, 271.63, 271.04, 421.8, 203.84, 374.53, 304.77, 1001.79, 589.44, 171.49, 1017.52, 240.02, 314.14, 718.99, 1174.89, 477.1, 210.34, 0, 346.91
P38427, 4, 36, 0.3481, 3.8e-05, 66, True, cytoplasm, 4.333, , 246.69, 0, 173.35, 294.31, 295.65, 0, 0, 96.2, 0, 513.21, 0, 70.05, 333.46, 569.47, 0, 469.05, 82.26, 267.23, 0, 190.67
P38427, 328, 571, 0.3481, 3.8e-05, 66, True, cytoplasm, 2.946, , 372.41, 72.7, 966.83, 822.46, 289.18, 325.37, 624.03, 453.59, 1817.13, 429.85, 172.41, 940.34, 633.57, 388.35, 1003.47, 334.75, 342.53, 268.05, 357.03, 506.83
P38427, 579, 791, 0.3481, 3.8e-05, 66, True, cytoplasm, 2.698, , 0, 0, 971.69, 720.85, 192.47, 270.89, 103.45, 563.73, 1279.0, 185.32, 177.6, 478.29, 212.34, 835.64, 921.9, 708.04, 346.12, 189.84, 322.88, 0
P38427, 806, 899, 0.3481, 3.8e-05, 66, True, cytoplasm, 3.514, , 79.18, 0, 326.07, 398.76, 173.55, 256.78, 0, 420.68, 1023.33, 288.74, 214.81, 802.79, 231.71, 431.9, 358.56, 729.8, 164.78, 318.98, 0, 118.12
P38427, 903, 975, 0.3481, 3.8e-05, 66, True, cytoplasm, 2.474, , 75.75, 0, 496.76, 688.89, 0, 93.24, 304.02, 97.0, 373.07, 0, 0, 444.16, 56.61, 229.3, 390.18, 176.62, 197.63, 277.86, 0, 135.76
P38427, 978, 1095, 0.3481, 3.8e-05, 66, True, cytoplasm, 3.661, , 264.17, 63.53, 667.23, 457.02, 486.32, 197.72, 187.93, 704.52, 399.42, 309.02, 192.91, 630.3, 849.93, 1290.9, 365.83, 1350.27, 701.57, 165.18, 0, 249.3
P38429, 110, 190, 0.2079, 3e-06, 30, nan, nucleus, 3.003, , 74.49, 60.97, 591.34, 270.48, 428.05, 151.58, 505.9, 275.97, 1042.35, 381.2, 0, 177.83, 127.77, 818.22, 747.31, 207.35, 106.42, 69.82, 0, 411.31
P38430, 5, 312, 0.3575, 0.000392, 66, nan, , 2.628, , 255.17, 86.6, 1081.19, 1619.02, 113.66, 411.59, 283.35, 86.18, 2089.08, 350.04, 0, 455.66, 358.64, 753.6, 1146.25, 642.92, 791.65, 207.13, 131.76, 106.28
P38431, 4, 148, 0.2962, 7.5e-05, 54, False, , 2.716, , 195.02, 97.56, 994.69, 398.6, 180.17, 379.87, 297.75, 0, 1492.26, 199.41, 0, 609.27, 412.62, 246.97, 1081.58, 431.11, 0, 325.03, 0, 0
P38431, 248, 399, 0.2962, 7.5e-05, 54, False, , 2.348, , 198.55, 0, 1232.69, 1877.54, 0, 68.15, 0, 0, 1525.77, 85.8, 0, 398.22, 331.55, 83.86, 282.29, 189.87, 351.57, 241.49, 115.56, 0
P38439, 169, 315, 0.2522, 6.5e-05, 42, False, nucleus; nucleoplasm, 3.167, , 253.95, 152.62, 753.1, 1053.79, 196.76, 172.35, 130.42, 681.76, 1389.73, 376.33, 77.47, 766.86, 314.6, 1244.37, 919.57, 701.69, 316.71, 216.13, 130.93, 414.71
P38439, 334, 432, 0.2522, 6.5e-05, 42, False, nucleus; nucleoplasm, 2.463, , 699.04, 0, 1674.92, 3516.58, 772.7, 215.66, 0, 118.83, 929.5, 594.96, 0, 576.19, 209.73, 687.01, 2156.17, 379.14, 353.59, 99.37, 0, 376.54
P38523, 115, 223, 0.3895, 0.000463, 78, True, mitochondrion matrix, 2.502, , 172.33, 0, 591.78, 1071.23, 154.11, 162.14, 340.97, 0, 1238.88, 271.79, 123.17, 536.12, 515.47, 277.11, 432.75, 87.71, 265.64, 95.31, 0, 0
P38590, 218, 376, 0.3161, 0.003902, 66, nan, , 3.135, , 52.94, 0, 315.36, 701.3, 297.4, 257.71, 377.04, 89.82, 1186.38, 240.99, 551.98, 329.42, 368.02, 109.09, 476.87, 522.16, 339.96, 167.27, 0, 95.65
P38615, 16, 115, 0.6203, 0.035243, 90, nan, , 3.108, , 0, 0, 338.12, 542.05, 297.35, 93.77, 262.51, 381.21, 375.16, 100.42, 138.82, 370.47, 350.02, 480.58, 530.2, 447.3, 347.16, 167.02, 0, 258.1
